Token	InstrumentName	ShortName	Series	ExpiryDate	StrikePrice	OptionType	CALevel	PermittedToTrade	IssueCapital	WarningQty	FreezeQty	CreditRating	NormalMarketStatus	OddLotMarketStatus	SpotMarketStatus	AuctionMarketStatus	NormalMarketEligibility	OddLotMarketEligibility	SpotMarketEligibility	AuctionMarketEligibility	IssueRate	IssueStartDate	InterestPaymentDate	IssueMaturityDate	MarginPercentage	MinimumLotQty	LotSize	TickSize	CompanyName	ListingDate	ExpulsionDate	ReAdmissionDate	RecordDate	LowPriceRange	HighPriceRange	SecurityExpiryDate	NoDeliveryStartDate	NoDeliveryEndDate	MF	AON	ParticipantInMarketIndex	BookClsStartDate	BookClsEndDate	ExcerciseStartDate	ExcerciseEndDate	OldToken	AssetInstrument	AssetName	AssetToken	IntrinsicValue	ExtrinsicValue	ExcerciseStyle	EGM	AGM	Interest	Bonus	Rights	Dividends	ExAllowed	ExRejectionAllowed	PlAllowed	IsThisAsset	IsCorpAdjusted	LocalUpdateDatetime	DeleteFlag	Remarks	BasePrice	ExchangeCode
48911	FUTSTK	NATALU	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				76635000	0	3750	1	NATIONAL ALUMINIUM CO LTD					213.66	261.14				1-Mon							0			0	0	0								NFO								23740	NATIONALUM
48916	FUTSTK	INFEDG	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8989500	0	375	10	INFO EDGE (INDIA) LIMITED					1246.5	1523.5				1-Mon							0			0	0	0								NFO								138500	NAUKRI
48917	FUTSTK	NBCC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				70011500	0	6500	1	NBCC (INDIA) LIMITED					107.09	130.89				1-Mon							0			0	0	0								NFO								11899	NBCC
48920	FUTSTK	NAGCON	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				19213200	0	2700	1	NCC LIMITED					192.82	235.66				1-Mon							0			0	0	0								NFO								21424	NCC
48921	FUTSTK	NESIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				17663500	0	500	10	NESTLE INDIA LIMITED					1156.5	1413.5				1-Mon							0			0	0	0								NFO								128500	NESTLEIND
48931	FUTSTK	NHPC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				52640000	0	6400	1	NHPC LIMITED					77.95	95.27				1-Mon							0			0	0	0								NFO								8661	NHPC
48932	FUTSTK	NATMIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				288906750	0	6750	1	NMDC LIMITED					68.74	84.02				1-Mon							0			0	0	0								NFO								7638	NMDC
48960	FUTSTK	NTPC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				100110000	0	1500	5	NTPC LIMITED					309.65	378.45				1-Mon							0			0	0	0								NFO								34405	NTPC
48961	FUTSTK	NUVWEA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				360525	0	75	50	NUVAMA WEALTH MANAGEMENT					6450.5	7883.5				1-Mon							0			0	0	0								NFO								716700	NUVAMA
48962	FUTSTK	FSNECO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				59809375	0	3125	1	FSN ECOMMERCE VENTURES NYKAA					231.91	283.45				1-Mon							0			0	0	0								NFO								25768	NYKAA
48963	FUTSTK	OBEREA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				4513250	0	350	10	OBEROI REALTY LIMITED					1578.6	1929.4				1-Mon							0			0	0	0								NFO								175400	OBEROIRLTY
48995	FUTSTK	ORAFIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1226925	0	75	50	ORACLE FINANCIAL SERVICES SOFT					7677	9382				1-Mon							0			0	0	0								NFO								852950	OFSS
48996	FUTSTK	OILIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				9956800	0	1400	5	OIL INDIA LIMITED					390	476.6				1-Mon							0			0	0	0								NFO								43330	OIL
49054	FUTSTK	ONGC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				91482750	0	2250	1	OIL AND NATURAL GAS CORPORATIO					230.12	281.26				1-Mon							0			0	0	0								NFO								25569	ONGC
49055	FUTSTK	PAGIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				203850	0	15	500	PAGE INDUSTRIES LTD					36690	44840				1-Mon							0			0	0	0								NFO								4076500	PAGEIND
49056	FUTSTK	RUCSOY	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				33359400	0	900	5	PATANJALI FOODS LIMITED					552	674.6				1-Mon							0			0	0	0								NFO								61330	PATANJALI
49057	FUTSTK	ONE97	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				22572150	0	725	10	ONE 97 COMMUNICATIONS PAYTM					1184.2	1447.2				1-Mon							0			0	0	0								NFO								131570	PAYTM
49058	FUTSTK	PERSYS	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2458700	0	100	10	PERSISTENT SYSTEMS LIMITED					5385.5	6582.1				1-Mon							0			0	0	0								NFO								598400	PERSISTENT
49059	FUTSTK	PETLNG	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				43824600	0	1800	5	PETRONET LNG LIMITED					255.15	311.85				1-Mon							0			0	0	0								NFO								28350	PETRONET
49060	FUTSTK	POWFIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				59277400	0	1300	5	POWER FINANCE CORPORATION LTD					363.25	443.95				1-Mon							0			0	0	0								NFO								40360	PFC
49061	FUTSTK	PGELEC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				7491400	0	700	5	PG ELECTROPLAST LIMITED					519.6	635				1-Mon							0			0	0	0								NFO								57730	PGEL
49062	FUTSTK	PHOMIL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				4496450	0	350	10	PHOENIX MILLS LTD					1542.8	1885.6				1-Mon							0			0	0	0								NFO								171420	PHOENIXLTD
49064	FUTSTK	PIDIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8960500	0	500	10	PIDILITE INDUSTRIES LTD					1342.9	1641.3				1-Mon							0			0	0	0								NFO								149210	PIDILITIND
49065	FUTSTK	PIIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1643425	0	175	10	P I INDUSTRIES LTD					3252.7	3975.5				1-Mon							0			0	0	0								NFO								361410	PIIND
49067	FUTSTK	PUNBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				208056000	0	8000	1	PUNJAB NATIONAL BANK					108.79	132.97				1-Mon							0			0	0	0								NFO								12088	PNB
49068	FUTSTK	PNBHOU	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				16560050	0	650	5	PNB HOUSING FINANCE LIMITED					844.2	1031.75				1-Mon							0			0	0	0								NFO								93795	PNBHOUSING
49069	FUTSTK	PBFINT	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8548750	0	350	10	PB FINTECH LTD POLICYBZR					1666.3	2036.5				1-Mon							0			0	0	0								NFO								185140	POLICYBZR
49071	FUTSTK	POLI	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1779875	0	125	50	POLYCAB INDIA LIMITED					7090	8665				1-Mon							0			0	0	0								NFO								787750	POLYCAB
49073	FUTSTK	POWGRI	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				81515700	0	1900	5	POWER GRID CORPORATION OF INDI					260.35	318.15				1-Mon							0			0	0	0								NFO								28925	POWERGRID
49074	FUTSTK	PIRPHA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				19477500	0	2500	1	PIRAMAL PHARMA LIMITED					182.32	222.84				1-Mon							0			0	0	0								NFO								20258	PPLPHARMA
49075	FUTSTK	PREEST	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3942450	0	450	10	PRESTIGE ESTATES PROJECTS LIMI					1587.5	1940.1				1-Mon							0			0	0	0								NFO								176380	PRESTIGE
49076	FUTSTK	RBLBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				68306950	0	3175	5	RBL BANK LIMITED					293.65	358.85				1-Mon							0			0	0	0								NFO								32625	RBLBANK
49077	FUTSTK	RURELE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				87688125	0	1275	5	REC LIMITED					342.3	418.3				1-Mon							0			0	0	0								NFO								38030	RECLTD
49078	FUTSTK	RELIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				111067000	0	500	10	RELIANCE INDUSTRIES					1346.7	1645.9				1-Mon							0			0	0	0								NFO								149630	RELIANCE
49079	FUTSTK	RAIVIK	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				31262000	0	1375	5	RAIL VIKAS NIGAM LIMITED					294.35	359.75				1-Mon							0			0	0	0								NFO								32705	RVNL
49080	FUTSTK	SAIL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				189861200	0	4700	1	STEEL AUTHORITY OF INDIA LTD					124.12	151.7				1-Mon							0			0	0	0								NFO								13791	SAIL
49083	FUTSTK	INDHO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				95270800	0	4300	1	SAMMAAN CAPITAL LIMITED					166.7	203.74				1-Mon							0			0	0	0								NFO								18522	SAMMAANCAP
49084	FUTSTK	SBICAR	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				19206400	0	800	5	SBI CARDS AND PAYMENT SERV LTD					795.15	971.8				1-Mon							0			0	0	0								NFO								88345	SBICARD
49085	FUTSTK	SBILIF	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				7014375	0	375	10	SBI LIFE INSURANCE COMPANY LTD					1773.5	2167.5				1-Mon							0			0	0	0								NFO								197050	SBILIFE
49086	FUTSTK	STABAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				76378500	0	750	5	STATE BANK OF INDIA					845.5	1033.3				1-Mon							0			0	0	0								NFO								93940	SBIN
49087	FUTSTK	SHRCEM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				274000	0	25	500	SHREE CEMENTS LTD					25940	31700				1-Mon							0			0	0	0								NFO								2882000	SHREECEM
49088	FUTSTK	SHRTRA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				48838350	0	825	5	SHRIRAM FINANCE LIMITED					664.8	812.5				1-Mon							0			0	0	0								NFO								73865	SHRIRAMFIN
49089	FUTSTK	SIEMEN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2149125	0	125	10	SIEMENS LTD					2828.7	3457.3				1-Mon							0			0	0	0								NFO								314300	SIEMENS
49090	FUTSTK	SOLIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				859500	0	75	100	SOLAR INDUSTRIES INDIA LIMITED					12591	15387				1-Mon							0			0	0	0								NFO								1398900	SOLARINDS
49091	FUTSTK	SONBLW	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				17076150	0	1050	5	SONA BLW PRECISION FORGINGS					436.7	533.7				1-Mon							0			0	0	0								NFO								48520	SONACOMS
49092	FUTSTK	SRF	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3015200	0	200	10	SRF LIMITED					2698.8	3298.4				1-Mon							0			0	0	0								NFO								299860	SRF
49093	FUTSTK	SUNPHA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				17251850	0	350	10	SUN PHARMACEUTICAL INDUSTRIES					1536.8	1878.2				1-Mon							0			0	0	0								NFO								170750	SUNPHARMA
49094	FUTSTK	SUPIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1853775	0	175	10	SUPREME INDUSTRIES LTD					3437.1	4200.7				1-Mon							0			0	0	0								NFO								381890	SUPREMEIND
49095	FUTSTK	SUZENE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				266576000	0	8000	1	SUZLON ENERGY LIMITED					53	64.78				1-Mon							0			0	0	0								NFO								5889	SUZLON
49096	FUTSTK	SYNINT	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8912000	0	1000	5	SYNGENE INTERNATIONAL LTD					588.25	718.95				1-Mon							0			0	0	0								NFO								65360	SYNGENE
49097	FUTSTK	TATGLO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				18086750	0	550	10	TATA CONSUMER PRODUCTS LIMITED					1062.8	1298.8				1-Mon							0			0	0	0								NFO								118080	TATACONSUM
49108	FUTSTK	TATELX	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2502800	0	100	50	TATA ELXSI LIMITED					4967	6070				1-Mon							0			0	0	0								NFO								551850	TATAELXSI
49109	FUTSTK	TATMOT	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				41087200	0	800	5	TATA MOTORS PAX VEHICLES LTD					372.3	455				1-Mon							0			0	0	0								NFO								41365	TMPV
49114	FUTSTK	TATPOW	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				55569800	0	1450	5	TATA POWER CO LTD					371	453.4				1-Mon							0			0	0	0								NFO								41220	TATAPOWER
49115	FUTSTK	TATSTE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				209159500	0	5500	1	TATA STEEL LIMITED					166.74	203.8				1-Mon							0			0	0	0								NFO								18527	TATASTEEL
48635	FUTSTK	EXIIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				35935200	0	1800	5	EXIDE INDUSTRIES LTD					346.4	423.3				1-Mon							0			0	0	0								NFO								38485	EXIDEIND
48636	FUTSTK	FEDBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				76095000	0	5000	1	FEDERAL BANK LTD					212.26	259.42				1-Mon							0			0	0	0								NFO								23584	FEDERALBNK
48637	FUTSTK	FORHEA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				9537925	0	775	5	FORTIS HEALTHCARE LIMITED					941.15	1150.25				1-Mon							0			0	0	0								NFO								104570	FORTIS
48638	FUTSTK	GAIL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				88174800	0	3150	1	GAIL (INDIA) LIMITED					165.3	202.04				1-Mon							0			0	0	0								NFO								18367	GAIL
48639	FUTSTK	GLEPHA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8995125	0	375	10	GLENMARK PHARMACEUTICALS LTD					1706.4	2085.6				1-Mon							0			0	0	0								NFO								189600	GLENMARK
48640	FUTSTK	GMRINF	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				232427925	0	6975	1	GMR AIRPORTS LIMITED					85.57	104.59				1-Mon							0			0	0	0								NFO								9508	GMRAIRPORT
48641	FUTSTK	GODCON	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				11224000	0	500	10	GODREJ CONSUMER PRODUCTS LTD					1003.3	1226.1				1-Mon							0			0	0	0								NFO								111470	GODREJCP
48642	FUTSTK	GODPRO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8143575	0	275	10	GODREJ PROPERTIES LIMITED					2080.2	2542.4				1-Mon							0			0	0	0								NFO								231130	GODREJPROP
48643	FUTSTK	GRASIM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				15241750	0	250	10	GRASIM INDUSTRIES LIMITED					2665.9	3258.3				1-Mon							0			0	0	0								NFO								296210	GRASIM
48644	FUTSTK	HINAER	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				9600750	0	150	10	HINDUSTAN AERONAUTICS LIMITED					4211.2	5147				1-Mon							0			0	0	0								NFO								467910	HAL
48649	FUTSTK	HAVIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8542500	0	500	10	HAVELLS INDIA LIMITED					1364.1	1667.1				1-Mon							0			0	0	0								NFO								151560	HAVELLS
48650	FUTSTK	HCLTEC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				16114350	0	350	10	HCL TECHNOLOGIES LIMITED					1399.7	1710.7				1-Mon							0			0	0	0								NFO								155520	HCLTECH
48651	FUTSTK	HDFAMC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2506350	0	150	50	HDFC ASSET MANAGEMENT CO LTD					4859.5	5938.5				1-Mon							0			0	0	0								NFO								539900	HDFCAMC
48652	FUTSTK	HDFBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				201102550	0	550	5	HDFC BANK LIMITED					904.1	1105				1-Mon							0			0	0	0								NFO								100460	HDFCBANK
48657	FUTSTK	HDFSTA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				30889100	0	1100	5	HDFC LIFE INSURANCE COM LTD					675.6	825.7				1-Mon							0			0	0	0								NFO								75065	HDFCLIFE
48658	FUTSTK	HERHON	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				4209450	0	150	50	HERO MOTOCORP LIMITED					4981	6087				1-Mon							0			0	0	0								NFO								553400	HEROMOTOCO
48671	FUTSTK	HIMFUT	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				123691650	0	6450	1	HFCL LIMITED					67.45	82.43				1-Mon							0			0	0	0								NFO								7494	HFCL
48672	FUTSTK	HINDAL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				62003200	0	700	5	HINDALCO INDUSTRIES LIMITED					779	952.1				1-Mon							0			0	0	0								NFO								86555	HINDALCO
48693	FUTSTK	HINPET	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				44041725	0	2025	5	HINDUSTAN PETROLEUM CORP					420.75	514.25				1-Mon							0			0	0	0								NFO								46750	HINDPETRO
48694	FUTSTK	HINLEV	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				17807700	0	300	10	HINDUSTAN UNILEVER LIMITED					2217.8	2710.6				1-Mon							0			0	0	0								NFO								246420	HINDUNILVR
48699	FUTSTK	HINZIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				35390250	0	1225	5	HINDUSTAN ZINC LTD					432.6	528.7				1-Mon							0			0	0	0								NFO								48065	HINDZINC
48700	FUTSTK	HUDCO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				31943025	0	2775	1	HOUSING URBAN DEV CO LTD HUDCO					217.22	265.5				1-Mon							0			0	0	0								NFO								24136	HUDCO
48707	FUTSTK	ICIBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				107344300	0	700	10	ICICI BANK LIMITED					1233.9	1508.1				1-Mon							0			0	0	0								NFO								137100	ICICIBANK
48708	FUTSTK	ICILOM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				5777850	0	325	10	ICICI LOMBARD GEN INSURANCE CO					1822.7	2227.7				1-Mon							0			0	0	0								NFO								202520	ICICIGI
48732	FUTSTK	ICIPRU	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				12718750	0	925	5	ICICI PRUDENTIAL LIFE INS CO					542.7	663.3				1-Mon							0			0	0	0								NFO								60300	ICICIPRULI
48733	FUTSTK	IDECEL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				6602717550	0	71475	1	VODAFONE IDEA LIMITED					7.91	9.67				1-Mon							0			0	0	0								NFO								879	IDEA
48734	FUTSTK	IDFBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				372326325	0	9275	1	IDFC FIRST BANK LIMITED					71.51	87.41				1-Mon							0			0	0	0								NFO								7946	IDFCFIRSTB
48735	FUTSTK	INDEN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				79278750	0	3750	1	INDIAN ENERGY EXCHANGE LIMITED					129.63	158.43				1-Mon							0			0	0	0								NFO								14403	IEX
48742	FUTSTK	INDGAS	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				15941750	0	2750	1	INDRAPRASHTHA GAS LTD					189.78	231.96				1-Mon							0			0	0	0								NFO								21087	IGL
48743	FUTSTK	IIFHOL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				17364600	0	1650	5	IIFL FINANCE LIMITED					490.7	599.7				1-Mon							0			0	0	0								NFO								54520	IIFL
48746	FUTSTK	INDHOT	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				26673000	0	1000	5	INDIAN HOTELS CO LTD					678.3	829				1-Mon							0			0	0	0								NFO								75365	INDHOTEL
48747	FUTSTK	INDIBA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				9181000	0	1000	5	INDIAN BANK					770.1	941.2				1-Mon							0			0	0	0								NFO								85565	INDIANB
48750	FUTSTK	INTAVI	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				7423200	0	150	50	INTERGLOBE AVIATION LIMITED					5183	6334				1-Mon							0			0	0	0								NFO								575850	INDIGO
48751	FUTSTK	INDBA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				52810800	0	700	5	INDUSIND BANK LIMITED					724.8	885.8				1-Mon							0			0	0	0								NFO								80530	INDUSINDBK
48782	FUTSTK	BHAINF	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				96786100	0	1700	5	INDUS TOWERS LIMITED					333.7	407.8				1-Mon							0			0	0	0								NFO								37075	INDUSTOWER
48783	FUTSTK	INFTEC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				58174000	0	400	10	INFOSYS LTD					1340.9	1638.7				1-Mon							0			0	0	0								NFO								148980	INFY
48797	FUTSTK	INOWIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				52806808	0	3272	1	INOX WIND LIMITED					140.05	171.17				1-Mon							0			0	0	0								NFO								15561	INOXWIND
48798	FUTSTK	INDOIL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				107191500	0	4875	1	INDIAN OIL CORPORATION LIMITED					148.01	180.91				1-Mon							0			0	0	0								NFO								16446	IOC
48799	FUTSTK	INDRAI	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				13921250	0	875	5	INDIAN RAIL CAT AND TOUR IRCTC					656.3	802.1				1-Mon							0			0	0	0								NFO								72920	IRCTC
48800	FUTSTK	INDREN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				32723250	0	3450	1	INDIAN RENEW. ENG.DEV. AGY LTD					139.01	169.91				1-Mon							0			0	0	0								NFO								15446	IREDA
48802	FUTSTK	INDR	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				39278500	0	4250	1	INDIAN RAILWAY FIN CORP LTD					111.96	136.84				1-Mon							0			0	0	0								NFO								12440	IRFC
48803	FUTSTK	ITC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				155372800	0	1600	5	ITC LIMITED					378.7	462.8				1-Mon							0			0	0	0								NFO								42075	ITC
48810	FUTSTK	JINSP	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				14155000	0	625	10	JINDAL STEEL LIMITED					967.9	1182.9				1-Mon							0			0	0	0								NFO								107540	JINDALSTEL
48811	FUTSTK	JIOFIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				141707350	0	2350	5	JIO FINANCIAL SERVICES LIMITED					280.6	342.9				1-Mon							0			0	0	0								NFO								31175	JIOFIN
48816	FUTSTK	JSWENE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				40033000	0	1000	5	JSW ENERGY LIMITED					487.55	595.85				1-Mon							0			0	0	0								NFO								54170	JSWENERGY
48817	FUTSTK	JSWSTE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				46625625	0	675	10	JSW STEEL LIMITED					1093.1	1335.9				1-Mon							0			0	0	0								NFO								121450	JSWSTEEL
48839	FUTSTK	JUBFOO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				20687500	0	1250	5	JUBILANT FOODWORKS LIMITED					553.95	677				1-Mon							0			0	0	0								NFO								61545	JUBLFOOD
48840	FUTSTK	KALJEW	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				30336150	0	1175	5	KALYAN JEWELLERS INDIA LIMITED					464.6	567.8				1-Mon							0			0	0	0								NFO								51620	KALYANKJIL
48850	FUTSTK	KAYTEC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1072000	0	100	50	KAYNES TECHNOLOGY IND LIMITED					6128.5	7489.5				1-Mon							0			0	0	0								NFO								680900	KAYNES
48851	FUTSTK	KEIIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1030400	0	175	10	KEI INDUSTRIES LIMITED					3721.8	4548.8				1-Mon							0			0	0	0								NFO								413530	KEI
48857	FUTSTK	KFITEC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3049650	0	450	10	KFIN TECHNOLOGIES LIMITED					998.5	1220.3				1-Mon							0			0	0	0								NFO								110940	KFINTECH
48858	FUTSTK	KOTMAH	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				32003200	0	400	10	KOTAK MAHINDRA BANK LTD					1935.8	2365.8				1-Mon							0			0	0	0								NFO								215080	KOTAKBANK
48859	FUTSTK	KPITE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3866400	0	400	10	KPIT TECHNOLOGIES LIMITED					1058.9	1294.1				1-Mon							0			0	0	0								NFO								117650	KPITTECH
48860	FUTSTK	LAULAB	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				19902750	0	850	5	LAURUS LABS LIMITED					876.2	1070.9				1-Mon							0			0	0	0								NFO								97355	LAURUSLABS
48864	FUTSTK	LICHF	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				32161000	0	1000	5	LIC HOUSING FINANCE LIMITED					515.15	629.55				1-Mon							0			0	0	0								NFO								57235	LICHSGFIN
48865	FUTSTK	LIC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8421700	0	700	5	LIFE INSURANCE CORP OF IND LIC					814.05	994.95				1-Mon							0			0	0	0								NFO								90450	LICI
48873	FUTSTK	MACDEV	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				11655900	0	450	10	LODHA DEVELOPERS LIMITED					1061.5	1297.3				1-Mon							0			0	0	0								NFO								117940	LODHA
48874	FUTSTK	LARTOU	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				14630875	0	175	10	LARSEN AND TOUBRO LIMITED					3602.3	4402.7				1-Mon							0			0	0	0								NFO								400250	LT
48878	FUTSTK	LTFINA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				47689856	0	4462	1	L&T FINANCE LIMITED					242.99	296.99				1-Mon							0			0	0	0								NFO								26999	LTF
48879	FUTSTK	LTINFO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2278050	0	150	50	LTIMINDTREE LIMITED					5153	6298				1-Mon							0			0	0	0								NFO								572550	LTIM
