Symbol,exchange_timestamp,last_price,volume_traded,last_traded_quantity,open_interest,change_in_oi,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,total_buy_qty,total_sell_qty
TCS,2025-11-17 12:14:58.705476,3111.3,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213500
TRENT,2025-11-17 12:14:58.802878,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47000,127200
RELIND,2025-11-17 12:14:59.011814,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,855500
TCS,2025-11-17 12:14:59.728651,3111.3,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213500
TRENT,2025-11-17 12:14:59.991056,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47200,127200
RELIND,2025-11-17 12:15:00.278896,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,339000,855500
TCS,2025-11-17 12:15:00.949358,3111.3,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213325
TCS,2025-11-17 12:15:01.366906,3111.5,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213325
TRENT,2025-11-17 12:15:01.444605,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47200,127000
RELIND,2025-11-17 12:15:01.624727,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342000,855500
TCS,2025-11-17 12:15:02.188620,3111.5,723275,175,24388875,0,3111.2,175,3112.3,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,126175,213325
TRENT,2025-11-17 12:15:02.623307,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127000
RELIND,2025-11-17 12:15:02.794941,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,855500
TCS,2025-11-17 12:15:03.161140,3111.5,723275,175,24388875,0,3111.2,175,3112.3,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213325
TRENT,2025-11-17 12:15:03.786838,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127000
RELIND,2025-11-17 12:15:03.994136,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,855500
TCS,2025-11-17 12:15:04.415076,3111.5,723275,175,24388875,0,3111.2,175,3112.1,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125650,213325
TCS,2025-11-17 12:15:04.541140,3112.8,723275,175,24388875,0,3111.2,175,3112.1,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125650,213325
TRENT,2025-11-17 12:15:04.994201,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47000,127100
RELIND,2025-11-17 12:15:05.225106,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,855000
TCS,2025-11-17 12:15:05.758733,3112.8,724500,175,24388875,0,3111.1,175,3112.3,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,124250,213675
TRENT,2025-11-17 12:15:06.387191,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127000
RELIND,2025-11-17 12:15:06.430708,1518.6,3444500,500,100676500,0,1518.6,1500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344500,854500
TCS,2025-11-17 12:15:07.024876,3112.8,724500,175,24388875,0,3111.7,175,3112.3,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,212625
TRENT,2025-11-17 12:15:07.410101,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127100
RELIND,2025-11-17 12:15:07.639001,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,343500,854000
TCS,2025-11-17 12:15:07.744991,3112.3,724500,175,24388875,0,3111.7,175,3112.3,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,212625
TCS,2025-11-17 12:15:08.134446,3112.3,724675,175,24388875,0,3111.4,350,3112.5,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:08.632128,4406.7,304300,100,8176200,0,4406.6,200,4407.5,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46900,127300
RELIND,2025-11-17 12:15:08.804251,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,343500,854000
TCS,2025-11-17 12:15:09.152922,3112.3,724675,175,24388875,0,3111.2,175,3112.5,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:09.867191,4406.7,304300,100,8176200,0,4406.6,200,4407.3,400,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127000
RELIND,2025-11-17 12:15:10.029388,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,854000
TCS,2025-11-17 12:15:10.381313,3112.3,724675,175,24388875,0,3111.2,175,3112.5,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:10.807013,4406.7,304300,100,8176200,0,4406.6,200,4407.4,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,126800
RELIND,2025-11-17 12:15:10.895170,1519.0,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,854000
RELIND,2025-11-17 12:15:11.015929,1519.0,3445000,500,100676500,0,1518.6,500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,341500,854500
TCS,2025-11-17 12:15:11.525073,3112.3,724675,175,24388875,0,3111.1,350,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,124775,213675
RELIND,2025-11-17 12:15:11.675699,1518.6,3445000,500,100676500,0,1518.6,500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,341500,854500
TRENT,2025-11-17 12:15:12.016620,4406.7,304300,100,8176200,0,4406.6,200,4407.3,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,126900
RELIND,2025-11-17 12:15:12.364963,1518.6,3445500,500,100676500,0,1518.4,1500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,340500,855000
TCS,2025-11-17 12:15:12.725668,3112.3,724675,175,24388875,0,3111.4,350,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125300,213675
TRENT,2025-11-17 12:15:13.348095,4406.7,304300,100,8176200,0,4406.6,200,4407.3,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47200,126700
RELIND,2025-11-17 12:15:13.414912,1518.6,3445500,500,100676500,0,1518.4,1000,1518.9,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344500,854000
TCS,2025-11-17 12:15:13.947772,3112.3,724675,175,24388875,0,3111.4,350,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125300,213675
TRENT,2025-11-17 12:15:14.314975,4406.7,304300,100,8176200,0,4406.6,200,4407.6,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46800,126400
RELIND,2025-11-17 12:15:14.435985,1518.6,3445500,500,100676500,0,1518.5,1000,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,345000,854500
TCS,2025-11-17 12:15:15.245645,3112.3,724675,175,24388875,0,3111.4,175,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:15.425244,4406.7,304300,100,8176200,0,4406.6,200,4407.5,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47200,126900
RELIND,2025-11-17 12:15:15.704716,1518.6,3445500,500,100676500,0,1518.5,1500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344500,854000
RELIND,2025-11-17 12:15:16.350748,1518.6,3445500,500,100676500,0,1518.5,1500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344500,854000
TCS,2025-11-17 12:14:55.321716,3111.3,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213500
TRENT,2025-11-17 12:14:55.427582,4406.7,304300,100,8176200,0,4406.6,200,4407.2,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46900,127000
RELIND,2025-11-17 12:14:55.736813,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344000,855000
TRENT,2025-11-17 12:14:56.438341,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47000,127200
TCS,2025-11-17 12:14:56.526683,3111.3,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213500
RELIND,2025-11-17 12:14:56.621388,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,343500,855000
TCS,2025-11-17 12:14:57.579887,3111.3,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213500
TRENT,2025-11-17 12:14:57.637298,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47200,127200
RELIND,2025-11-17 12:14:57.788769,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,343500,855000
TCS,2025-11-17 12:14:58.705476,3111.3,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213500
TRENT,2025-11-17 12:14:58.802878,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47000,127200
RELIND,2025-11-17 12:14:59.011814,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,855500
TCS,2025-11-17 12:14:59.728651,3111.3,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213500
TRENT,2025-11-17 12:14:59.991056,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47200,127200
RELIND,2025-11-17 12:15:00.278896,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,339000,855500
TCS,2025-11-17 12:15:00.949358,3111.3,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213325
TCS,2025-11-17 12:15:01.366906,3111.5,723100,175,24388875,0,3111.1,175,3111.5,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213325
TRENT,2025-11-17 12:15:01.444605,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47200,127000
RELIND,2025-11-17 12:15:01.624727,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342000,855500
TCS,2025-11-17 12:15:02.188620,3111.5,723275,175,24388875,0,3111.2,175,3112.3,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,126175,213325
TRENT,2025-11-17 12:15:02.623307,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127000
RELIND,2025-11-17 12:15:02.794941,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,855500
TCS,2025-11-17 12:15:03.161140,3111.5,723275,175,24388875,0,3111.2,175,3112.3,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125825,213325
TRENT,2025-11-17 12:15:03.786838,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127000
RELIND,2025-11-17 12:15:03.994136,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,855500
TCS,2025-11-17 12:15:04.415076,3111.5,723275,175,24388875,0,3111.2,175,3112.1,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125650,213325
TCS,2025-11-17 12:15:04.541140,3112.8,723275,175,24388875,0,3111.2,175,3112.1,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125650,213325
TRENT,2025-11-17 12:15:04.994201,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47000,127100
RELIND,2025-11-17 12:15:05.225106,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,855000
TCS,2025-11-17 12:15:05.758733,3112.8,724500,175,24388875,0,3111.1,175,3112.3,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,124250,213675
TRENT,2025-11-17 12:15:06.387191,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127000
RELIND,2025-11-17 12:15:06.430708,1518.6,3444500,500,100676500,0,1518.6,1500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344500,854500
TCS,2025-11-17 12:15:07.024876,3112.8,724500,175,24388875,0,3111.7,175,3112.3,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,212625
TRENT,2025-11-17 12:15:07.410101,4406.7,304300,100,8176200,0,4406.6,200,4407.3,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127100
RELIND,2025-11-17 12:15:07.639001,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,343500,854000
TCS,2025-11-17 12:15:07.744991,3112.3,724500,175,24388875,0,3111.7,175,3112.3,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,212625
TCS,2025-11-17 12:15:08.134446,3112.3,724675,175,24388875,0,3111.4,350,3112.5,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:08.632128,4406.7,304300,100,8176200,0,4406.6,200,4407.5,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46900,127300
RELIND,2025-11-17 12:15:08.804251,1518.6,3444500,500,100676500,0,1518.6,1000,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,343500,854000
TCS,2025-11-17 12:15:09.152922,3112.3,724675,175,24388875,0,3111.2,175,3112.5,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:09.867191,4406.7,304300,100,8176200,0,4406.6,200,4407.3,400,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127000
RELIND,2025-11-17 12:15:10.029388,1518.6,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,854000
TCS,2025-11-17 12:15:10.381313,3112.3,724675,175,24388875,0,3111.2,175,3112.5,525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:10.807013,4406.7,304300,100,8176200,0,4406.6,200,4407.4,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,126800
RELIND,2025-11-17 12:15:10.895170,1519.0,3444500,500,100676500,0,1518.6,500,1519.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,342500,854000
RELIND,2025-11-17 12:15:11.015929,1519.0,3445000,500,100676500,0,1518.6,500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,341500,854500
TCS,2025-11-17 12:15:11.525073,3112.3,724675,175,24388875,0,3111.1,350,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,124775,213675
RELIND,2025-11-17 12:15:11.675699,1518.6,3445000,500,100676500,0,1518.6,500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,341500,854500
TRENT,2025-11-17 12:15:12.016620,4406.7,304300,100,8176200,0,4406.6,200,4407.3,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,126900
RELIND,2025-11-17 12:15:12.364963,1518.6,3445500,500,100676500,0,1518.4,1500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,340500,855000
TCS,2025-11-17 12:15:12.725668,3112.3,724675,175,24388875,0,3111.4,350,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125300,213675
TRENT,2025-11-17 12:15:13.348095,4406.7,304300,100,8176200,0,4406.6,200,4407.3,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47200,126700
RELIND,2025-11-17 12:15:13.414912,1518.6,3445500,500,100676500,0,1518.4,1000,1518.9,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344500,854000
TCS,2025-11-17 12:15:13.947772,3112.3,724675,175,24388875,0,3111.4,350,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125300,213675
TRENT,2025-11-17 12:15:14.314975,4406.7,304300,100,8176200,0,4406.6,200,4407.6,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46800,126400
RELIND,2025-11-17 12:15:14.435985,1518.6,3445500,500,100676500,0,1518.5,1000,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,345000,854500
TCS,2025-11-17 12:15:15.245645,3112.3,724675,175,24388875,0,3111.4,175,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:15.425244,4406.7,304300,100,8176200,0,4406.6,200,4407.5,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47200,126900
RELIND,2025-11-17 12:15:15.704716,1518.6,3445500,500,100676500,0,1518.5,1500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344500,854000
RELIND,2025-11-17 12:15:16.350748,1518.6,3445500,500,100676500,0,1518.5,1500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344500,854000
TCS,2025-11-17 12:15:16.354493,3112.3,724675,175,24388875,0,3111.4,175,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:16.727835,4406.7,304300,100,8176200,0,4406.6,200,4407.4,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,127000
RELIND,2025-11-17 12:15:16.830655,1518.6,3448000,500,100676500,0,1518.5,1500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,344000,854000
TCS,2025-11-17 12:15:17.765726,3112.3,724675,175,24388875,0,3111.4,175,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213675
TRENT,2025-11-17 12:15:17.816749,4406.7,304300,100,8176200,0,4406.6,200,4407.3,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47000,126700
RELIND,2025-11-17 12:15:18.005815,1518.6,3448000,500,100676500,0,1518.5,1000,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,345500,853000
TCS,2025-11-17 12:15:18.775262,3112.3,724675,175,24388875,0,3111.4,175,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213325
TRENT,2025-11-17 12:15:18.877477,4406.7,304300,100,8176200,0,4406.6,200,4407.3,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,126700
RELIND,2025-11-17 12:15:19.215821,1518.6,3448000,500,100676500,0,1518.5,1500,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,346000,853000
TCS,2025-11-17 12:15:20.005241,3112.3,724675,175,24388875,0,3111.4,175,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,124950,213325
TRENT,2025-11-17 12:15:20.045580,4406.7,304300,100,8176200,0,4406.6,200,4407.3,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,126700
RELIND,2025-11-17 12:15:20.295821,1518.6,3448000,500,100676500,0,1518.6,1000,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,346000,853000
TCS,2025-11-17 12:15:21.235877,3112.3,724675,175,24388875,0,3111.4,175,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,125125,213325
TRENT,2025-11-17 12:15:21.240409,4406.7,304300,100,8176200,0,4406.6,200,4407.3,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47300,126700
RELIND,2025-11-17 12:15:21.417484,1518.6,3448000,500,100676500,0,1518.6,1000,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,346000,854000
TCS,2025-11-17 12:15:22.463393,3112.3,724675,175,24388875,0,3111.4,175,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,124950,213325
TRENT,2025-11-17 12:15:22.464688,4406.7,304300,100,8176200,0,4406.6,200,4407.3,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47100,126700
RELIND,2025-11-17 12:15:22.772383,1518.6,3448000,500,100676500,0,1518.6,1000,1519.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,346000,854500
TCS,2025-11-17 12:15:23.554846,3112.3,724675,175,24388875,0,3111.4,175,3112.5,700,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,124600,213325
