INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,HDFCAMC   ,27/01/2026,00005572.00,00005572.00,00005477.00,00005509.00,000000000010050,       25587000.00,             4650,              031,              026
FUTSTK    ,HDFCBANK  ,25/11/2025,00000981.90,00000992.55,00000981.80,00000991.00,000000203680950,    13683370387.50,         13850100,            25182,            21774
FUTSTK    ,HDFCBANK  ,30/12/2025,00000992.50,00000999.00,00000989.05,00000997.45,000000013478850,     2109348367.50,          2123550,             3861,             3736
FUTSTK    ,HDFCBANK  ,27/01/2026,00000996.00,00001004.45,00000994.70,00001003.60,000000000882200,      306569367.50,           306900,              558,              540
FUTSTK    ,HDFCLIFE  ,25/11/2025,00000783.40,00000783.40,00000771.90,00000774.70,000000027916900,     1897274115.00,          2447500,             2225,             2022
FUTSTK    ,HDFCLIFE  ,30/12/2025,00000785.75,00000786.20,00000777.30,00000780.25,000000000887700,      180259475.00,           231000,              210,              202
FUTSTK    ,HDFCLIFE  ,27/01/2026,00000786.00,00000786.00,00000783.40,00000783.75,000000000055000,        4313815.00,             5500,              005,              005
FUTSTK    ,HFCL      ,25/11/2025,00000075.73,00000076.84,00000075.24,00000075.93,000000101922900,      676324360.50,          8907450,             1381,             1146
FUTSTK    ,HFCL      ,30/12/2025,00000076.23,00000077.30,00000075.79,00000076.44,000000018247050,      193465879.50,          2528400,              392,              304
FUTSTK    ,HINDALCO  ,25/11/2025,00000810.20,00000815.70,00000798.25,00000805.85,000000077854700,     4845878310.00,          6003200,             8576,             6466
FUTSTK    ,HINDALCO  ,30/12/2025,00000816.10,00000820.85,00000804.00,00000811.25,000000002823800,      998314940.00,          1227100,             1753,             1576
FUTSTK    ,HINDALCO  ,27/01/2026,00000819.65,00000825.00,00000809.00,00000816.00,000000000236600,       47425385.00,            58100,              083,              079
FUTSTK    ,HINDPETRO ,25/11/2025,00000484.05,00000489.25,00000478.20,00000483.00,000000038829375,     2284482791.25,          4736475,             2339,             2014
FUTSTK    ,HINDPETRO ,30/12/2025,00000490.10,00000492.00,00000481.10,00000485.90,000000001089450,      193556486.25,           398925,              197,              191
FUTSTK    ,HINDPETRO ,27/01/2026,00000493.00,00000493.90,00000485.00,00000488.80,000000000216675,       40521870.00,            83025,              041,              039
FUTSTK    ,HINDUNILVR,25/11/2025,00002408.40,00002432.50,00002397.10,00002430.10,000000017572800,     3674417130.00,          1518300,             5061,             4557
FUTSTK    ,HINDUNILVR,30/12/2025,00002422.30,00002443.90,00002414.40,00002440.90,000000001282200,      472621890.00,           194400,              648,              596
FUTSTK    ,HINDUNILVR,27/01/2026,00002425.00,00002445.50,00002415.00,00002444.40,000000000174600,       90470970.00,            37200,              124,              111
FUTSTK    ,HINDZINC  ,25/11/2025,00000497.35,00000497.75,00000482.90,00000487.50,000000036539300,     3108430150.00,          6355300,             5188,             4391
FUTSTK    ,HINDZINC  ,30/12/2025,00000501.00,00000501.00,00000486.15,00000490.95,000000004724825,      861995137.50,          1746850,             1426,             1284
FUTSTK    ,HINDZINC  ,27/01/2026,00000500.65,00000503.00,00000489.85,00000493.65,000000000207025,       40672817.50,            82075,              067,              059
FUTSTK    ,HUDCO     ,25/11/2025,00000225.52,00000228.25,00000222.77,00000227.14,000000034343400,     1305863496.00,          5766450,             2078,             1690
FUTSTK    ,HUDCO     ,30/12/2025,00000225.78,00000229.85,00000225.50,00000228.62,000000002827725,      273630928.50,          1198800,              432,              311
FUTSTK    ,HUDCO     ,27/01/2026,00000227.48,00000231.02,00000227.48,00000230.38,000000000380175,       14006285.25,            61050,              022,              022
FUTSTK    ,DABUR     ,25/11/2025,00000523.60,00000528.75,00000519.95,00000527.15,000000023951250,     2144118687.50,          4086250,             3269,             2981
FUTSTK    ,DABUR     ,30/12/2025,00000526.00,00000532.00,00000523.70,00000530.25,000000000537500,      152662500.00,           288750,              231,              203
FUTSTK    ,DABUR     ,27/01/2026,00000528.00,00000533.95,00000528.00,00000533.30,000000000080000,       12633625.00,            23750,              019,              019
FUTSTK    ,DALBHARAT ,25/11/2025,00002045.80,00002057.90,00002014.70,00002036.80,000000002333175,      779615687.50,           382525,             1177,              918
FUTSTK    ,DALBHARAT ,30/12/2025,00002059.90,00002070.10,00002030.30,00002049.20,000000000176475,      183441115.00,            89375,              275,              222
FUTSTK    ,DALBHARAT ,27/01/2026,00002051.00,00002053.80,00002050.00,00002053.80,000000000005525,        2000310.00,              975,              003,              003
FUTSTK    ,DELHIVERY ,25/11/2025,00000434.90,00000441.35,00000434.80,00000437.80,000000018811950,     1273751200.00,          2907075,             1401,             1258
FUTSTK    ,DELHIVERY ,30/12/2025,00000438.55,00000444.00,00000438.55,00000440.80,000000000867350,       99790692.50,           226175,              109,              099
FUTSTK    ,DELHIVERY ,27/01/2026,00000444.25,00000446.15,00000442.00,00000443.25,000000000120350,        6451797.50,            14525,              007,              007
FUTSTK    ,DIVISLAB  ,25/11/2025,00006621.00,00006648.00,00006500.00,00006526.00,000000003235300,     2504636600.00,           381600,             3816,             2936
FUTSTK    ,DIVISLAB  ,30/12/2025,00006671.00,00006690.00,00006541.00,00006577.00,000000000115700,      376512500.00,            56800,              568,              432
FUTSTK    ,DIVISLAB  ,27/01/2026,00006712.50,00006720.00,00006590.00,00006617.00,000000000017100,       33252700.00,             5000,              050,              043
FUTSTK    ,DLF       ,25/11/2025,00000767.05,00000769.95,00000759.10,00000767.25,000000036495525,     3623274146.25,          4743750,             5750,             4629
FUTSTK    ,DLF       ,30/12/2025,00000773.25,00000774.95,00000764.55,00000772.50,000000001316700,      534239227.50,           694650,              842,              737
FUTSTK    ,DLF       ,27/01/2026,00000771.00,00000779.00,00000770.00,00000776.10,000000000176550,       38248650.00,            49500,              060,              047
FUTSTK    ,DMART     ,25/11/2025,00004098.50,00004098.50,00004037.00,00004066.30,000000005819550,     1503751275.00,           370950,             2473,             1831
FUTSTK    ,DMART     ,30/12/2025,00004054.00,00004074.10,00004030.00,00004057.60,000000000551550,      748575735.00,           185100,             1234,              625
FUTSTK    ,DMART     ,27/01/2026,00004061.00,00004086.30,00004050.00,00004072.90,000000000039750,       27448110.00,             6750,              045,              041
FUTSTK    ,DRREDDY   ,25/11/2025,00001240.90,00001249.70,00001233.40,00001246.60,000000014202500,     2120269250.00,          1704375,             2727,             2335
FUTSTK    ,DRREDDY   ,30/12/2025,00001238.40,00001251.70,00001236.50,00001249.00,000000000892500,      163634000.00,           131250,              210,              193
FUTSTK    ,DRREDDY   ,27/01/2026,00001250.00,00001254.30,00001246.00,00001252.20,000000000116875,       32817625.00,            26250,              042,              037
FUTSTK    ,PAGEIND   ,25/11/2025,00039135.00,00039860.00,00038640.00,00039715.00,000000000232500,     2527798800.00,            64110,             4274,             3916
FUTSTK    ,PAGEIND   ,30/12/2025,00038705.00,00039565.00,00038550.00,00039425.00,000000000018495,      499009050.00,            12720,              848,              770
FUTSTK    ,PAGEIND   ,27/01/2026,00038785.00,00039500.00,00038785.00,00039405.00,000000000002010,       28822725.00,              735,              049,              049
FUTSTK    ,PATANJALI ,25/11/2025,00000590.00,00000594.80,00000582.75,00000588.25,000000032913900,     1488754305.00,          2529900,             2811,             2389
FUTSTK    ,PATANJALI ,30/12/2025,00000592.95,00000596.85,00000586.10,00000591.15,000000000418500,       70590330.00,           119700,              133,              122
FUTSTK    ,PATANJALI ,27/01/2026,00000595.40,00000595.40,00000590.00,00000591.80,000000000031500,        1599480.00,             2700,              003,              003
FUTSTK    ,PAYTM     ,25/11/2025,00001308.30,00001315.00,00001288.40,00001299.90,000000019071850,     3506812167.50,          2695550,             3718,             3088
FUTSTK    ,PAYTM     ,30/12/2025,00001308.30,00001317.40,00001293.20,00001302.50,000000000735150,      220933745.00,           169650,              234,              209
FUTSTK    ,PAYTM     ,27/01/2026,00001320.30,00001320.30,00001300.00,00001309.80,000000000061625,       18025385.00,            13775,              019,              019
FUTSTK    ,PERSISTENT,25/11/2025,00006115.00,00006148.00,00006042.00,00006108.50,000000002325300,     3113480600.00,           511200,             5112,             4021
FUTSTK    ,PERSISTENT,30/12/2025,00006154.00,00006186.50,00006085.00,00006148.00,000000000084500,      278483300.00,            45400,              454,              405
FUTSTK    ,PERSISTENT,27/01/2026,00006162.50,00006203.00,00006113.00,00006179.50,000000000010400,       26493450.00,             4300,              043,              040
FUTSTK    ,PETRONET  ,25/11/2025,00000272.85,00000276.00,00000272.35,00000274.50,000000042946200,     1038268260.00,          3787200,             2104,             1810
FUTSTK    ,PETRONET  ,30/12/2025,00000274.50,00000277.80,00000274.50,00000276.30,000000000925200,      177280470.00,           642600,              357,              296
FUTSTK    ,PETRONET  ,27/01/2026,00000277.30,00000279.35,00000276.30,00000278.00,000000000129200,       18983755.00,            68400,              036,              033
FUTSTK    ,PFC       ,25/11/2025,00000372.90,00000376.80,00000372.05,00000375.85,000000058350500,     1996604805.00,          5333900,             4103,             3398
FUTSTK    ,PFC       ,30/12/2025,00000372.65,00000375.50,00000371.05,00000374.30,000000015017600,      878986940.00,          2356900,             1813,             1485
FUTSTK    ,PFC       ,27/01/2026,00000375.00,00000377.50,00000373.30,00000377.05,000000001008800,       61956635.00,           165100,              127,              122
FUTSTK    ,PGEL      ,25/11/2025,00000553.00,00000585.90,00000538.60,00000580.20,000000008950900,     6674645810.00,         11741100,            16773,            13545
FUTSTK    ,PGEL      ,30/12/2025,00000545.00,00000588.00,00000540.40,00000583.40,000000000590100,      722553510.00,          1262100,             1803,             1669
FUTSTK    ,PGEL      ,27/01/2026,00000562.15,00000590.00,00000562.00,00000586.00,000000000056050,       37916495.00,            65550,              069,              063
FUTSTK    ,PHOENIXLTD,25/11/2025,00001723.90,00001742.80,00001713.50,00001739.00,000000003589600,      558797855.00,           322700,              922,              905
FUTSTK    ,PHOENIXLTD,30/12/2025,00001727.10,00001753.00,00001723.40,00001748.30,000000000049000,       67507895.00,            38850,              111,              080
FUTSTK    ,PHOENIXLTD,27/01/2026,00001746.00,00001748.10,00001746.00,00001748.10,000000000004900,        2446430.00,             1400,              004,              004
FUTSTK    ,PIDILITIND,25/11/2025,00001477.00,00001478.00,00001455.20,00001460.80,000000008200500,     1680692900.00,          1146500,             2293,             1887
FUTSTK    ,PIDILITIND,30/12/2025,00001484.20,00001486.00,00001466.00,00001471.30,000000000222500,      148261450.00,           100500,              201,              183
FUTSTK    ,PIDILITIND,27/01/2026,00001499.40,00001499.40,00001478.40,00001480.30,000000000024500,       17075550.00,            11500,              023,              023
FUTSTK    ,PIIND     ,25/11/2025,00003603.60,00003603.60,00003515.50,00003556.60,000000002521400,     1204001977.50,           339325,             1939,             1707
FUTSTK    ,PIIND     ,30/12/2025,00003565.00,00003579.60,00003530.00,00003566.40,000000000173075,      214852855.00,            60375,              345,              259
FUTSTK    ,PIIND     ,27/01/2026,00003586.50,00003589.80,00003550.00,00003589.80,000000000010675,        7501987.50,             2100,              012,              012
FUTSTK    ,PNB       ,25/11/2025,00000121.80,00000122.94,00000121.65,00000122.62,000000212816000,     2898167200.00,         23696000,             2962,             2611
FUTSTK    ,PNB       ,30/12/2025,00000122.72,00000123.76,00000122.50,00000123.46,000000014440000,      541708720.00,          4400000,              550,              512
FUTSTK    ,PNB       ,27/01/2026,00000123.55,00000124.45,00000123.30,00000124.32,000000002288000,       36688560.00,           296000,              037,              037
FUTSTK    ,PNBHOUSING,25/11/2025,00000911.85,00000925.00,00000911.25,00000918.35,000000015526550,     1290568370.00,          1403350,             2159,             1870
FUTSTK    ,PNBHOUSING,30/12/2025,00000918.10,00000931.35,00000918.05,00000925.00,000000000381550,      107153280.00,           115700,              178,              170
FUTSTK    ,PNBHOUSING,27/01/2026,00000935.00,00000935.85,00000927.10,00000932.15,000000000037050,       11528692.50,            12350,              019,              015
FUTSTK    ,POLICYBZR ,25/11/2025,00001745.10,00001754.70,00001720.90,00001746.30,000000008228500,     1427681640.00,           822500,             2350,             2113
FUTSTK    ,POLICYBZR ,30/12/2025,00001746.40,00001763.00,00001733.80,00001752.40,000000000207200,      102718105.00,            58800,              168,              151
FUTSTK    ,POLICYBZR ,27/01/2026,00001756.20,00001766.00,00001756.20,00001766.00,000000000013650,        1850870.00,             1050,              003,              003
FUTSTK    ,POLYCAB   ,25/11/2025,00007712.00,00007760.50,00007631.00,00007661.00,000000001415500,     1849666625.00,           240875,             1927,             1676
FUTSTK    ,POLYCAB   ,30/12/2025,00007787.00,00007811.00,00007681.50,00007707.50,000000000047125,      285887875.00,            37000,              296,              263
FUTSTK    ,POLYCAB   ,27/01/2026,00007835.00,00007835.00,00007731.00,00007762.00,000000000005750,       30130437.50,             3875,              031,              030
FUTSTK    ,POWERGRID ,25/11/2025,00000270.45,00000272.80,00000269.80,00000271.60,000000083674100,     2384429510.00,          8785600,             4624,             3957
FUTSTK    ,POWERGRID ,30/12/2025,00000272.50,00000274.60,00000272.05,00000273.50,000000006380200,      350389165.00,          1282500,              675,              535
FUTSTK    ,POWERGRID ,27/01/2026,00000274.15,00000275.50,00000273.75,00000274.90,000000001045000,       64205560.00,           233700,              123,              077
FUTSTK    ,POWERINDIA,25/11/2025,00021455.00,00021688.00,00021411.00,00021539.00,000000000152450,      885266000.00,            41100,              822,              771
FUTSTK    ,POWERINDIA,30/12/2025,00021596.00,00021675.00,00021500.00,00021620.00,000000000012700,       34574400.00,             1600,              032,              032
FUTSTK    ,PPLPHARMA ,25/11/2025,00000196.07,00000198.64,00000193.44,00000194.61,000000019077500,      800115950.00,          4080000,             1632,             1382
FUTSTK    ,PPLPHARMA ,30/12/2025,00000195.50,00000199.36,00000194.08,00000195.36,000000002315000,      116584200.00,           592500,              237,              220
FUTSTK    ,PPLPHARMA ,27/01/2026,00000199.50,00000199.80,00000196.00,00000196.23,000000000343875,        3115770.00,            15750,              006,              006
FUTSTK    ,PRESTIGE  ,25/11/2025,00001751.00,00001763.20,00001704.70,00001749.40,000000003831750,     2530670760.00,          1457100,             3238,             2986
FUTSTK    ,PRESTIGE  ,30/12/2025,00001760.10,00001776.30,00001720.00,00001761.80,000000000067050,      130058955.00,            74250,              165,              146
FUTSTK    ,PRESTIGE  ,27/01/2026,00001753.80,00001761.20,00001740.00,00001761.10,000000000004050,        7094025.00,             4050,              009,              009
FUTSTK    ,VBL       ,25/11/2025,00000454.85,00000462.20,00000450.45,00000461.20,000000039043275,     1771947788.75,          3857075,             3763,             3046
FUTSTK    ,VBL       ,30/12/2025,00000457.75,00000464.90,00000454.45,00000463.95,000000002299075,      253127901.25,           547350,              534,              474
FUTSTK    ,VBL       ,27/01/2026,00000461.00,00000468.00,00000461.00,00000467.10,000000000453375,       31925025.00,            68625,              061,              059
FUTSTK    ,VEDL      ,25/11/2025,00000529.40,00000533.00,00000522.00,00000526.20,000000106736100,     5581763510.00,         10599550,             9217,             6721
FUTSTK    ,VEDL      ,30/12/2025,00000534.00,00000536.25,00000525.30,00000529.20,000000003508650,      953156570.00,          1796300,             1562,             1155
FUTSTK    ,VEDL      ,27/01/2026,00000531.70,00000537.00,00000527.10,00000530.45,000000000454250,      100818717.50,           189750,              165,              132
FUTSTK    ,VOLTAS    ,25/11/2025,00001295.00,00001360.00,00001273.80,00001349.50,000000014251875,    11809534950.00,          8854500,            23612,            18645
FUTSTK    ,VOLTAS    ,30/12/2025,00001290.00,00001326.30,00001249.10,00001319.10,000000002833875,     2445670762.50,          1869750,             4986,             3399
FUTSTK    ,VOLTAS    ,27/01/2026,00001262.00,00001304.40,00001256.20,00001301.00,000000000195375,      109246725.00,            84750,              226,              217
FUTSTK    ,ZYDUSLIFE ,25/11/2025,00000951.95,00000953.95,00000940.40,00000945.40,000000009641700,     1181486925.00,          1248300,             1387,             1255
FUTSTK    ,ZYDUSLIFE ,30/12/2025,00000950.65,00000959.00,00000946.90,00000950.85,000000000810900,      191018925.00,           200700,              223,              151
FUTSTK    ,ZYDUSLIFE ,27/01/2026,00000961.90,00000964.40,00000954.25,00000957.20,000000000059400,       11220300.00,            11700,              013,              011
FUTSTK    ,BAJAJFINSV,25/11/2025,00002059.90,00002073.50,00002046.00,00002067.60,000000018947250,     2827425925.00,          1373250,             5493,             5003
FUTSTK    ,BAJAJFINSV,30/12/2025,00002083.60,00002086.80,00002060.00,00002082.40,000000000535000,      214976000.00,           103750,              415,              390
FUTSTK    ,BAJAJFINSV,27/01/2026,00002076.50,00002096.00,00002074.10,00002094.50,000000000064000,       20348150.00,             9750,              039,              030
FUTSTK    ,BAJFINANCE,25/11/2025,00001007.90,00001022.00,00001005.20,00001020.90,000000088006500,     6223855575.00,          6129750,             8173,             6802
FUTSTK    ,BAJFINANCE,30/12/2025,00001015.00,00001028.50,00001011.80,00001027.50,000000004968000,     1286380950.00,          1259250,             1679,             1371
FUTSTK    ,BAJFINANCE,27/01/2026,00001020.00,00001034.00,00001019.00,00001033.70,000000000414000,       87189975.00,            84750,              113,              106
FUTSTK    ,BANDHANBNK,25/11/2025,00000155.00,00000155.84,00000153.74,00000155.10,000000109472400,     1348012800.00,          8701200,             2417,             1968
FUTSTK    ,BANDHANBNK,30/12/2025,00000155.55,00000156.84,00000154.90,00000156.08,000000017341200,      490687812.00,          3142800,              873,              662
FUTSTK    ,BANDHANBNK,27/01/2026,00000156.75,00000157.62,00000155.85,00000157.12,000000002228400,       22594356.00,           144000,              040,              037
FUTSTK    ,BANKBARODA,25/11/2025,00000281.90,00000288.30,00000281.90,00000287.65,000000099918000,     4146418428.75,         14475825,             4949,             4033
FUTSTK    ,BANKBARODA,30/12/2025,00000284.50,00000290.15,00000284.50,00000289.60,000000002851875,      364172591.25,          1263600,              432,              404
FUTSTK    ,BANKBARODA,27/01/2026,00000289.00,00000291.95,00000288.65,00000291.55,000000000336375,       29701766.25,           102375,              035,              035
FUTSTK    ,BANKINDIA ,25/11/2025,00000143.92,00000147.34,00000143.91,00000146.93,000000049400000,     1186937336.00,          8112000,             1560,             1313
FUTSTK    ,BANKINDIA ,30/12/2025,00000145.66,00000148.29,00000145.66,00000147.98,000000003343600,      132623088.00,           899600,              173,              163
FUTSTK    ,BANKINDIA ,27/01/2026,00000146.85,00000149.28,00000146.85,00000148.84,000000000338000,       17734912.00,           119600,              023,              023
FUTSTK    ,BDL       ,25/11/2025,00001592.30,00001640.40,00001582.00,00001620.10,000000004591925,     8160996122.50,          5044000,            15520,            13354
FUTSTK    ,BDL       ,30/12/2025,00001600.00,00001647.10,00001595.00,00001628.80,000000000387075,     1008844947.50,           621075,             1911,             1686
FUTSTK    ,BDL       ,27/01/2026,00001617.00,00001654.40,00001605.60,00001637.70,000000000045850,       82751725.00,            50750,              145,              121
FUTSTK    ,BEL       ,25/11/2025,00000420.00,00000428.80,00000420.00,00000427.60,000000102602850,     6730115043.75,         15820350,            11102,             9424
FUTSTK    ,BEL       ,30/12/2025,00000423.50,00000431.50,00000423.50,00000430.40,000000008477325,      991610118.75,          2317050,             1626,             1534
FUTSTK    ,BEL       ,27/01/2026,00000428.30,00000433.95,00000426.70,00000432.70,000000001221225,      110334543.75,           256500,              180,              160
FUTSTK    ,BHARATFORG,25/11/2025,00001384.00,00001409.50,00001373.50,00001402.30,000000008445500,     3518756350.00,          2531500,             5063,             4348
FUTSTK    ,BHARATFORG,30/12/2025,00001382.10,00001406.90,00001375.00,00001401.00,000000001084000,      351741950.00,           253000,              506,              442
FUTSTK    ,BHARATFORG,27/01/2026,00001396.30,00001403.30,00001379.70,00001401.50,000000000093500,       50731000.00,            36500,              073,              065
FUTSTK    ,BHARTIARTL,25/11/2025,00002093.30,00002111.40,00002088.50,00002104.80,000000037021975,     7778874550.00,          3710225,             7811,             7028
FUTSTK    ,BHARTIARTL,30/12/2025,00002103.50,00002124.30,00002102.70,00002117.80,000000005687650,      948463185.00,           449825,              947,              862
FUTSTK    ,BHARTIARTL,27/01/2026,00002121.40,00002136.40,00002117.00,00002130.60,000000000273600,      203465062.50,            95950,              202,              201
FUTSTK    ,BHEL      ,25/11/2025,00000282.10,00000285.50,00000280.80,00000282.70,000000059107125,     3111405412.50,         10972500,             4180,             3621
FUTSTK    ,BHEL      ,30/12/2025,00000284.65,00000287.40,00000282.60,00000284.10,000000003543750,      319813987.50,          1120875,              427,              407
FUTSTK    ,BHEL      ,27/01/2026,00000288.50,00000288.50,00000284.25,00000285.15,000000000711375,       42104868.75,           147000,              056,              051
FUTSTK    ,BIOCON    ,25/11/2025,00000415.05,00000420.80,00000409.00,00000412.20,000000045815000,     4090999375.00,          9855000,             3942,             3360
FUTSTK    ,BIOCON    ,30/12/2025,00000417.10,00000423.60,00000412.00,00000415.35,000000003717500,      736883250.00,          1767500,              707,              659
FUTSTK    ,BIOCON    ,27/01/2026,00000421.00,00000424.95,00000414.60,00000417.60,000000000272500,       68379750.00,           162500,              065,              054
FUTSTK    ,BLUESTARCO,25/11/2025,00001770.50,00001802.30,00001765.00,00001774.20,000000001707550,      931531022.50,           522275,             1607,             1406
FUTSTK    ,BLUESTARCO,30/12/2025,00001783.70,00001804.20,00001774.40,00001776.80,000000000114400,      197747095.00,           110825,              341,              242
FUTSTK    ,BLUESTARCO,27/01/2026,00001793.10,00001801.30,00001780.00,00001779.80,000000000007475,        4064255.00,             2275,              007,              006
FUTSTK    ,BPCL      ,25/11/2025,00000373.10,00000380.10,00000370.85,00000372.50,000000029279375,     2554082343.75,          6827575,             3457,             2953
FUTSTK    ,BPCL      ,30/12/2025,00000377.55,00000381.50,00000372.80,00000374.65,000000001021075,      185489235.00,           493750,              250,              245
FUTSTK    ,BPCL      ,27/01/2026,00000380.35,00000382.00,00000374.40,00000375.85,000000000195525,       23848520.00,            63200,              032,              032
FUTSTK    ,BRITANNIA ,25/11/2025,00005843.50,00005854.50,00005755.00,00005823.50,000000003548250,     2469724437.50,           425250,             3402,             3261
FUTSTK    ,BRITANNIA ,30/12/2025,00005880.50,00005883.00,00005795.50,00005863.00,000000000082125,      133619750.00,            22875,              183,              175
FUTSTK    ,BRITANNIA ,27/01/2026,00005910.00,00005920.50,00005848.00,00005904.00,000000000008125,       13989562.50,             2375,              019,              019
FUTSTK    ,EICHERMOT ,25/11/2025,00006819.00,00006850.00,00006689.00,00006714.50,000000003327800,    11175001512.50,          1653575,             9449,             8387
FUTSTK    ,EICHERMOT ,30/12/2025,00006850.00,00006890.00,00006737.00,00006759.50,000000000137725,      881488125.00,           129675,              741,              724
FUTSTK    ,EICHERMOT ,27/01/2026,00006884.00,00006907.50,00006780.50,00006794.50,000000000012300,       35481850.00,             5200,              052,              050
FUTSTK    ,ETERNAL   ,25/11/2025,00000297.50,00000305.50,00000294.50,00000304.20,000000285691675,     9946525863.75,         32909675,            13571,            11597
FUTSTK    ,ETERNAL   ,30/12/2025,00000299.00,00000307.45,00000297.55,00000306.15,000000015296900,     1117024840.00,          3676300,             1516,             1393
FUTSTK    ,ETERNAL   ,27/01/2026,00000301.05,00000308.95,00000301.05,00000308.10,000000001382250,      138699208.75,           453475,              187,              171
FUTSTK    ,EXIDEIND  ,25/11/2025,00000380.45,00000382.50,00000378.60,00000381.65,000000036594000,     1611026640.00,          4233600,             2352,             2131
FUTSTK    ,EXIDEIND  ,30/12/2025,00000383.50,00000385.00,00000381.35,00000384.10,000000001956600,      231063570.00,           603000,              335,              317
FUTSTK    ,EXIDEIND  ,27/01/2026,00000386.30,00000386.60,00000383.75,00000384.35,000000000153000,       14574150.00,            37800,              021,              021
FUTSTK    ,JINDALSTEL,25/11/2025,00001086.40,00001098.10,00001069.50,00001076.80,000000013208125,     3982282000.00,          3677500,             5884,             4341
FUTSTK    ,JINDALSTEL,30/12/2025,00001088.70,00001104.90,00001077.00,00001084.60,000000000332500,      230106875.00,           211250,              338,              322
FUTSTK    ,JINDALSTEL,27/01/2026,00001107.80,00001109.90,00001085.10,00001090.70,000000000021875,       11651437.50,            10625,              017,              017
FUTSTK    ,JIOFIN    ,25/11/2025,00000311.50,00000316.95,00000310.20,00000316.10,000000127135000,     7134966952.50,         22649300,             9638,             7744
FUTSTK    ,JIOFIN    ,30/12/2025,00000313.65,00000319.00,00000312.15,00000318.15,000000017260750,     1612692670.00,          5087750,             2165,             1625
FUTSTK    ,JIOFIN    ,27/01/2026,00000316.10,00000320.70,00000314.65,00000320.10,000000002138500,      197591642.50,           620400,              264,              231
FUTSTK    ,JSWENERGY ,25/11/2025,00000528.00,00000532.90,00000523.00,00000529.15,000000040592000,     1826442400.00,          3455000,             3455,             2823
FUTSTK    ,JSWENERGY ,30/12/2025,00000528.65,00000536.00,00000525.45,00000532.85,000000000564000,      179418400.00,           337000,              337,              277
FUTSTK    ,JSWENERGY ,27/01/2026,00000534.05,00000538.95,00000530.00,00000535.25,000000000055000,        5878750.00,            11000,              011,              011
FUTSTK    ,JSWSTEEL  ,25/11/2025,00001187.70,00001187.70,00001160.20,00001168.90,000000044269200,     4912215840.00,          4201200,             6224,             5507
FUTSTK    ,JSWSTEEL  ,30/12/2025,00001187.10,00001187.90,00001169.00,00001177.50,000000000915975,      617301742.50,           524475,              777,              598
FUTSTK    ,JSWSTEEL  ,27/01/2026,00001190.00,00001193.90,00001176.50,00001176.50,000000000057375,       26357062.50,            22275,              033,              033
FUTSTK    ,JUBLFOOD  ,25/11/2025,00000602.40,00000623.60,00000598.85,00000617.35,000000021050000,    11331498812.50,         18390000,            14712,            12623
FUTSTK    ,JUBLFOOD  ,30/12/2025,00000607.95,00000626.85,00000605.85,00000621.10,000000000850000,      882680187.50,          1425000,             1140,             1088
FUTSTK    ,JUBLFOOD  ,27/01/2026,00000615.00,00000629.70,00000609.90,00000625.00,000000000080000,       87927125.00,           141250,              113,              104
FUTSTK    ,KALYANKJIL,25/11/2025,00000499.25,00000502.10,00000491.50,00000496.60,000000032420600,     1589086038.75,          3196000,             2720,             2412
FUTSTK    ,KALYANKJIL,30/12/2025,00000500.50,00000505.00,00000495.00,00000499.90,000000000767275,      189049216.25,           378350,              322,              260
FUTSTK    ,KALYANKJIL,27/01/2026,00000507.10,00000507.10,00000499.00,00000504.00,000000000166850,       17112582.50,            34075,              029,              029
FUTSTK    ,KAYNES    ,25/11/2025,00006350.00,00006409.50,00006285.00,00006352.00,000000001427400,     2535052500.00,           400100,             4001,             3517
FUTSTK    ,KAYNES    ,30/12/2025,00006303.00,00006369.50,00006252.50,00006319.00,000000000306100,      569528100.00,            90300,              903,              756
FUTSTK    ,KAYNES    ,27/01/2026,00006313.50,00006365.50,00006253.00,00006319.00,000000000026600,       32713000.00,             5200,              052,              047
FUTSTK    ,KFINTECH  ,25/11/2025,00001080.90,00001094.90,00001076.80,00001083.50,000000003363300,     1066781835.00,           982800,             2184,             1676
FUTSTK    ,KFINTECH  ,30/12/2025,00001076.30,00001085.10,00001070.10,00001076.00,000000000749700,      504202815.00,           468000,             1040,              632
FUTSTK    ,KFINTECH  ,27/01/2026,00001081.00,00001083.70,00001070.00,00001073.90,000000000079000,        9704900.00,             9000,              018,              016
FUTSTK    ,KOTAKBANK ,25/11/2025,00002072.30,00002089.40,00002070.80,00002083.60,000000035840400,     5646372360.00,          2713200,             6783,             6006
FUTSTK    ,KOTAKBANK ,30/12/2025,00002089.80,00002102.30,00002084.60,00002097.20,000000002289600,     1212165560.00,           579200,             1448,             1427
FUTSTK    ,KOTAKBANK ,27/01/2026,00002099.70,00002112.90,00002099.70,00002109.90,000000000102000,       24427840.00,            11600,              029,              029
FUTSTK    ,KPITTECH  ,25/11/2025,00001237.50,00001246.40,00001218.60,00001225.70,000000003226400,      939910600.00,           762800,             1907,             1527
