INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,VBL       ,30/12/2025,00000410.00,PE      ,00000002.35,00000002.35,00000002.10,00000002.10,000000000010250,             8200,              008,              007,        3380193.75,          18193.75
OPTSTK    ,VBL       ,30/12/2025,00000415.00,PE      ,00000002.70,00000002.70,00000002.55,00000002.55,000000000012300,             7175,              007,              007,        2996792.50,          19167.50
OPTSTK    ,VBL       ,30/12/2025,00000420.00,PE      ,00000003.50,00000003.50,00000002.95,00000002.95,000000000132225,            31775,              031,              022,       13447743.75,         102243.75
OPTSTK    ,VBL       ,30/12/2025,00000430.00,PE      ,00000005.55,00000005.60,00000004.75,00000004.85,000000000106600,            27675,              027,              018,       12048413.75,         148163.75
OPTSTK    ,VBL       ,30/12/2025,00000440.00,CE      ,00000029.80,00000031.80,00000028.25,00000031.00,000000000013325,            15375,              015,              014,        7223892.50,         458892.50
OPTSTK    ,VBL       ,30/12/2025,00000440.00,PE      ,00000008.50,00000008.70,00000006.95,00000007.15,000000000188600,            52275,              051,              027,       23381326.25,         380326.25
OPTSTK    ,VBL       ,30/12/2025,00000445.00,PE      ,00000008.80,00000009.15,00000008.80,00000009.15,000000000010250,             2050,              002,              002,         930648.75,          18398.75
OPTSTK    ,VBL       ,30/12/2025,00000450.00,CE      ,00000025.25,00000025.25,00000025.25,00000025.25,000000000001025,             1025,              001,              001,         487131.25,          25881.25
OPTSTK    ,VBL       ,30/12/2025,00000450.00,PE      ,00000012.35,00000012.35,00000010.40,00000010.40,000000000130175,            36900,              036,              035,       17023558.75,         418558.75
OPTSTK    ,VBL       ,30/12/2025,00000455.00,CE      ,00000018.90,00000022.00,00000018.90,00000022.00,000000000007175,            12300,              012,              010,        5860232.50,         263732.50
OPTSTK    ,VBL       ,30/12/2025,00000455.00,PE      ,00000014.50,00000014.50,00000012.20,00000013.10,000000000011275,             9225,              009,              007,        4316890.00,         119515.00
OPTSTK    ,VBL       ,30/12/2025,00000460.00,CE      ,00000016.30,00000019.70,00000016.30,00000019.10,000000000198850,           130175,              127,              060,       62316361.25,        2435861.25
OPTSTK    ,VBL       ,30/12/2025,00000460.00,PE      ,00000018.60,00000018.60,00000014.70,00000014.80,000000000145550,            62525,              061,              060,       29741400.00,         979900.00
OPTSTK    ,VBL       ,30/12/2025,00000465.00,CE      ,00000017.15,00000017.15,00000015.10,00000016.90,000000000006150,            10250,              010,              009,        4936912.50,         170662.50
OPTSTK    ,VBL       ,30/12/2025,00000470.00,CE      ,00000014.30,00000014.70,00000013.40,00000014.00,000000000120950,            88150,              086,              050,       42682742.50,        1252242.50
OPTSTK    ,VBL       ,30/12/2025,00000470.00,PE      ,00000022.50,00000022.50,00000019.80,00000019.80,000000000049200,             8200,              008,              008,        4026661.25,         172661.25
OPTSTK    ,VBL       ,30/12/2025,00000475.00,CE      ,00000012.40,00000012.40,00000012.30,00000012.30,000000000017425,            11275,              011,              002,        5494410.00,         138785.00
OPTSTK    ,VBL       ,30/12/2025,00000480.00,CE      ,00000009.70,00000011.20,00000009.70,00000011.00,000000000161950,            78925,              077,              068,       38725935.00,         841935.00
OPTSTK    ,VBL       ,30/12/2025,00000480.00,PE      ,00000026.45,00000026.75,00000026.40,00000026.75,000000000059450,             3075,              003,              003,        1557590.00,          81590.00
OPTSTK    ,VBL       ,30/12/2025,00000490.00,CE      ,00000007.50,00000008.00,00000007.40,00000008.00,000000000066625,             5125,              005,              005,        2550712.50,          39462.50
OPTSTK    ,VBL       ,30/12/2025,00000500.00,CE      ,00000005.50,00000006.35,00000005.35,00000005.95,000000000505325,           345425,              337,              229,      174733287.50,        2020787.50
OPTSTK    ,VBL       ,30/12/2025,00000500.00,PE      ,00000043.05,00000043.05,00000043.05,00000043.05,000000000049200,             1025,              001,              001,         556626.25,          44126.25
OPTSTK    ,VBL       ,30/12/2025,00000520.00,CE      ,00000003.30,00000003.50,00000002.80,00000003.30,000000000107625,           126075,              123,              093,       65954240.00,         395240.00
OPTSTK    ,VBL       ,30/12/2025,00000530.00,CE      ,00000002.40,00000002.45,00000002.40,00000002.45,000000000011275,             5125,              005,              004,        2728755.00,          12505.00
OPTSTK    ,VBL       ,30/12/2025,00000540.00,CE      ,00000001.85,00000001.95,00000001.70,00000001.75,000000000096350,            16400,              016,              011,        8884905.00,          28905.00
OPTSTK    ,VBL       ,30/12/2025,00000550.00,CE      ,00000001.40,00000001.40,00000001.30,00000001.35,000000000082000,             9225,              009,              008,        5086152.50,          12402.50
OPTSTK    ,VEDL      ,25/11/2025,00000400.00,CE      ,00000127.00,00000127.00,00000123.75,00000126.80,000000000097750,             4600,              004,              004,        2418795.00,         578795.00
OPTSTK    ,VEDL      ,25/11/2025,00000400.00,PE      ,00000000.10,00000000.15,00000000.10,00000000.10,000000000312800,            21850,              019,              018,        8742300.00,           2300.00
OPTSTK    ,VEDL      ,25/11/2025,00000410.00,PE      ,00000000.10,00000000.10,00000000.10,00000000.10,000000000086250,             2300,              002,              002,         943230.00,            230.00
OPTSTK    ,VEDL      ,25/11/2025,00000420.00,PE      ,00000000.15,00000000.15,00000000.10,00000000.15,000000000333500,            48300,              042,              042,       20293130.00,           7130.00
OPTSTK    ,VEDL      ,25/11/2025,00000430.00,PE      ,00000000.25,00000000.25,00000000.10,00000000.10,000000000753250,           120750,              105,              028,       51939117.50,          16617.50
OPTSTK    ,VEDL      ,25/11/2025,00000440.00,CE      ,00000091.00,00000091.00,00000083.80,00000086.55,000000000173650,            28750,              025,              021,       15120890.00,        2470890.00
OPTSTK    ,VEDL      ,25/11/2025,00000440.00,PE      ,00000000.30,00000000.35,00000000.25,00000000.25,000000000936100,           165600,              144,              060,       72912760.00,          48760.00
OPTSTK    ,VEDL      ,25/11/2025,00000445.00,PE      ,00000000.30,00000000.35,00000000.25,00000000.30,000000000101200,            26450,              023,              023,       11779162.50,           8912.50
OPTSTK    ,VEDL      ,25/11/2025,00000450.00,CE      ,00000079.50,00000079.65,00000074.55,00000074.55,000000000402500,            18400,              016,              013,        9712785.00,        1432785.00
OPTSTK    ,VEDL      ,25/11/2025,00000450.00,PE      ,00000000.40,00000000.50,00000000.35,00000000.35,000000001633000,           279450,              243,              102,      125864337.50,         111837.50
OPTSTK    ,VEDL      ,25/11/2025,00000455.00,PE      ,00000000.45,00000000.45,00000000.40,00000000.40,000000000180550,            33350,              029,              023,       15188567.50,          14317.50
OPTSTK    ,VEDL      ,25/11/2025,00000460.00,CE      ,00000069.00,00000069.00,00000063.75,00000064.30,000000000211600,            13800,              012,              007,        7253912.50,         905912.50
OPTSTK    ,VEDL      ,25/11/2025,00000460.00,PE      ,00000000.55,00000000.60,00000000.40,00000000.45,000000001136200,           249550,              217,              121,      114917372.50,         124372.50
OPTSTK    ,VEDL      ,25/11/2025,00000465.00,PE      ,00000000.65,00000000.70,00000000.50,00000000.55,000000000208150,           162150,              141,              084,       75501007.50,         101257.50
OPTSTK    ,VEDL      ,25/11/2025,00000470.00,CE      ,00000055.30,00000056.45,00000055.30,00000056.45,000000000293250,             2300,              002,              002,        1209512.50,         128512.50
OPTSTK    ,VEDL      ,25/11/2025,00000470.00,PE      ,00000000.75,00000000.80,00000000.55,00000000.60,000000001254650,           324300,              282,              188,      152628115.00,         207115.00
OPTSTK    ,VEDL      ,25/11/2025,00000475.00,CE      ,00000054.75,00000058.25,00000050.00,00000050.00,000000000125350,            16100,              014,              011,        8499592.50,         852092.50
OPTSTK    ,VEDL      ,25/11/2025,00000475.00,PE      ,00000000.90,00000001.00,00000000.65,00000000.75,000000000750950,           136850,              119,              094,       65120762.50,         117012.50
OPTSTK    ,VEDL      ,25/11/2025,00000480.00,CE      ,00000047.15,00000053.70,00000043.95,00000045.00,000000000517500,           113850,              099,              052,       60153337.50,        5505337.50
OPTSTK    ,VEDL      ,25/11/2025,00000480.00,PE      ,00000001.10,00000001.25,00000000.80,00000000.90,000000001137350,           451950,              393,              296,      217378347.50,         442347.50
OPTSTK    ,VEDL      ,25/11/2025,00000485.00,CE      ,00000048.55,00000048.65,00000040.45,00000040.45,000000000089700,            21850,              019,              016,       11557212.50,         959962.50
OPTSTK    ,VEDL      ,25/11/2025,00000485.00,PE      ,00000001.45,00000001.55,00000001.00,00000001.10,000000000512900,           494500,              430,              271,      240441597.50,         609097.50
OPTSTK    ,VEDL      ,25/11/2025,00000490.00,CE      ,00000040.95,00000043.85,00000034.50,00000037.35,000000000439300,            51750,              045,              036,       27417092.50,        2059592.50
OPTSTK    ,VEDL      ,25/11/2025,00000490.00,PE      ,00000001.70,00000001.95,00000001.25,00000001.40,000000001459350,           634800,              552,              383,      312046635.00,         994635.00
OPTSTK    ,VEDL      ,25/11/2025,00000495.00,CE      ,00000036.20,00000039.15,00000029.95,00000032.70,000000000161000,            27600,              024,              024,       14620065.00,         958065.00
OPTSTK    ,VEDL      ,25/11/2025,00000495.00,PE      ,00000002.05,00000002.60,00000001.55,00000001.70,000000000722200,           602600,              524,              350,      299466267.50,        1179267.50
OPTSTK    ,VEDL      ,25/11/2025,00000500.00,CE      ,00000031.75,00000035.00,00000025.65,00000028.65,000000002579450,           658950,              573,              459,      349023792.50,       19548792.50
OPTSTK    ,VEDL      ,25/11/2025,00000500.00,PE      ,00000002.80,00000003.25,00000001.95,00000002.35,000000005221000,          3184350,             2769,             1550,     1600361620.00,        8186620.00
OPTSTK    ,VEDL      ,25/11/2025,00000505.00,CE      ,00000029.85,00000030.05,00000021.70,00000023.90,000000000308200,            64400,              056,              046,       34152757.50,        1630757.50
OPTSTK    ,VEDL      ,25/11/2025,00000505.00,PE      ,00000003.15,00000004.10,00000002.40,00000003.05,000000000717600,          2163150,             1881,             1345,     1099681290.00,        7290540.00
OPTSTK    ,VEDL      ,25/11/2025,00000510.00,CE      ,00000023.40,00000026.35,00000017.75,00000020.15,000000002481700,           402500,              350,              306,      213778962.50,        8503962.50
OPTSTK    ,VEDL      ,25/11/2025,00000510.00,PE      ,00000003.95,00000005.35,00000003.10,00000004.05,000000002289650,          3797300,             3302,             2713,     1952426587.50,       15803587.50
OPTSTK    ,VEDL      ,25/11/2025,00000515.00,CE      ,00000017.05,00000021.80,00000014.20,00000016.35,000000000448500,           548550,              477,              436,      292046525.00,        9543275.00
OPTSTK    ,VEDL      ,25/11/2025,00000515.00,PE      ,00000004.90,00000006.90,00000003.90,00000005.15,000000000753250,          2065400,             1796,             1641,     1075020575.00,       11339575.00
OPTSTK    ,VEDL      ,25/11/2025,00000520.00,CE      ,00000017.00,00000018.05,00000011.10,00000012.85,000000002500100,          3065900,             2666,             2222,     1636428437.50,       42160437.50
OPTSTK    ,VEDL      ,25/11/2025,00000520.00,PE      ,00000006.75,00000008.85,00000005.10,00000006.90,000000002351750,          3983600,             3464,             2844,     2099479962.50,       28007962.50
OPTSTK    ,VEDL      ,25/11/2025,00000525.00,CE      ,00000012.60,00000014.80,00000008.60,00000009.90,000000001511100,          2679500,             2330,             2115,     1435938357.50,       29200857.50
OPTSTK    ,VEDL      ,25/11/2025,00000525.00,PE      ,00000009.05,00000011.30,00000006.70,00000009.00,000000000990150,          2344850,             2039,             1780,     1252179800.00,       21133550.00
OPTSTK    ,VEDL      ,25/11/2025,00000530.00,CE      ,00000010.75,00000011.90,00000006.55,00000007.65,000000004382650,          7056400,             6136,             5150,     3801854230.00,       61962230.00
OPTSTK    ,VEDL      ,25/11/2025,00000530.00,PE      ,00000009.95,00000014.25,00000008.75,00000011.45,000000001945800,          2800250,             2435,             2147,     1515453095.00,       31320595.00
OPTSTK    ,VEDL      ,25/11/2025,00000535.00,CE      ,00000008.00,00000009.40,00000005.00,00000005.85,000000002266650,          3375250,             2935,             2498,     1828768755.00,       23010005.00
OPTSTK    ,VEDL      ,25/11/2025,00000535.00,PE      ,00000013.35,00000017.65,00000011.20,00000014.75,000000001064900,          1036150,              901,              776,      568750612.50,       14410362.50
OPTSTK    ,VEDL      ,25/11/2025,00000540.00,CE      ,00000006.00,00000007.35,00000003.70,00000004.30,000000004068700,          5442950,             4733,             3779,     2967793270.00,       28600270.00
OPTSTK    ,VEDL      ,25/11/2025,00000540.00,PE      ,00000017.00,00000021.20,00000014.20,00000018.20,000000000534750,           614100,              534,              474,      341959860.00,       10345860.00
OPTSTK    ,VEDL      ,25/11/2025,00000545.00,CE      ,00000004.05,00000005.70,00000002.80,00000003.20,000000000930350,          1843450,             1603,             1275,     1011682600.00,        7002350.00
OPTSTK    ,VEDL      ,25/11/2025,00000545.00,PE      ,00000021.50,00000025.10,00000017.50,00000021.80,000000000127650,           253000,              220,              172,      143264700.00,        5379700.00
OPTSTK    ,VEDL      ,25/11/2025,00000550.00,CE      ,00000003.10,00000004.45,00000002.10,00000002.30,000000004738000,          5425700,             4718,             3231,     3000444932.50,       16309932.50
OPTSTK    ,VEDL      ,25/11/2025,00000550.00,PE      ,00000025.90,00000029.25,00000021.20,00000026.25,000000000450800,           204700,              178,              118,      117995060.00,        5410060.00
OPTSTK    ,VEDL      ,25/11/2025,00000555.00,CE      ,00000002.20,00000003.35,00000001.60,00000001.80,000000000770500,          1081000,              940,              617,      602440840.00,        2485840.00
OPTSTK    ,VEDL      ,25/11/2025,00000555.00,PE      ,00000028.90,00000032.80,00000025.45,00000029.85,000000000021850,            49450,              043,              042,       28891220.00,        1446470.00
OPTSTK    ,VEDL      ,25/11/2025,00000560.00,CE      ,00000001.75,00000002.60,00000001.25,00000001.35,000000002209150,          2055050,             1787,             1070,     1154428477.50,        3600477.50
OPTSTK    ,VEDL      ,25/11/2025,00000560.00,PE      ,00000032.95,00000037.35,00000029.80,00000035.35,000000000062100,            42550,              037,              035,       25277172.50,        1449172.50
OPTSTK    ,VEDL      ,25/11/2025,00000565.00,CE      ,00000001.35,00000001.95,00000001.00,00000001.05,000000000167900,           455400,              396,              306,      257942355.00,         641355.00
OPTSTK    ,VEDL      ,25/11/2025,00000565.00,PE      ,00000037.20,00000043.00,00000037.15,00000040.65,000000000010350,            12650,              011,              011,        7655607.50,         508357.50
OPTSTK    ,VEDL      ,25/11/2025,00000570.00,CE      ,00000001.15,00000001.55,00000000.75,00000000.85,000000001005100,           777400,              676,              415,      443940307.50,         822307.50
OPTSTK    ,VEDL      ,25/11/2025,00000570.00,PE      ,00000039.85,00000047.45,00000039.85,00000044.70,000000000017250,            13800,              012,              011,        8475500.00,         609500.00
OPTSTK    ,VEDL      ,25/11/2025,00000575.00,CE      ,00000000.85,00000001.20,00000000.70,00000000.70,000000000059800,            88550,              077,              074,       51001407.50,          85157.50
OPTSTK    ,VEDL      ,25/11/2025,00000580.00,CE      ,00000000.75,00000001.05,00000000.50,00000000.55,000000001506500,          1411050,             1227,              660,      819395240.00,         986240.00
OPTSTK    ,VEDL      ,25/11/2025,00000580.00,PE      ,00000051.70,00000054.50,00000048.20,00000054.50,000000000027600,             6900,              006,              006,        4359420.00,         357420.00
OPTSTK    ,VEDL      ,25/11/2025,00000590.00,CE      ,00000000.55,00000000.70,00000000.40,00000000.40,000000001114350,           755550,              657,              372,      446160957.50,         386457.50
OPTSTK    ,VEDL      ,25/11/2025,00000600.00,CE      ,00000000.45,00000000.45,00000000.25,00000000.35,000000000017250,            49450,              043,              039,       29688457.50,          18457.50
OPTSTK    ,VEDL      ,25/11/2025,00000600.00,PE      ,00000076.50,00000076.50,00000076.50,00000076.50,000000000001150,             1150,              001,              001,         777975.00,          87975.00
OPTSTK    ,VEDL      ,30/12/2025,00000420.00,CE      ,00000108.00,00000108.00,00000108.00,00000108.00,000000000001150,             1150,              001,              001,         607200.00,         124200.00
OPTSTK    ,VEDL      ,30/12/2025,00000420.00,PE      ,00000000.75,00000000.80,00000000.70,00000000.70,000000000074750,            20700,              018,              015,        8709697.50,          15697.50
OPTSTK    ,VEDL      ,30/12/2025,00000440.00,CE      ,00000095.00,00000095.00,00000087.10,00000089.00,000000000016100,            12650,              011,              011,        6683570.00,        1117570.00
OPTSTK    ,VEDL      ,30/12/2025,00000440.00,PE      ,00000001.05,00000001.10,00000001.05,00000001.10,000000000028750,             4600,              004,              004,        2028945.00,           4945.00
OPTSTK    ,VEDL      ,30/12/2025,00000450.00,CE      ,00000082.20,00000082.20,00000081.25,00000081.25,000000000012650,             3450,              003,              003,        1834997.50,         282497.50
OPTSTK    ,VEDL      ,30/12/2025,00000450.00,PE      ,00000001.30,00000001.50,00000001.25,00000001.30,000000000284050,            36800,              032,              027,       16611175.00,          51175.00
OPTSTK    ,VEDL      ,30/12/2025,00000460.00,CE      ,00000072.25,00000072.50,00000068.10,00000068.10,000000000032200,             6900,              006,              004,        3654642.50,         480642.50
OPTSTK    ,VEDL      ,30/12/2025,00000460.00,PE      ,00000001.65,00000001.80,00000001.65,00000001.70,000000000410550,            28750,              025,              022,       13275140.00,          50140.00
OPTSTK    ,VEDL      ,30/12/2025,00000470.00,PE      ,00000002.30,00000002.80,00000002.30,00000002.65,000000000194350,            39100,              034,              020,       18478487.50,         101487.50
OPTSTK    ,VEDL      ,30/12/2025,00000475.00,PE      ,00000002.95,00000003.45,00000002.90,00000003.00,000000000087400,            43700,              038,              027,       20890210.00,         132710.00
OPTSTK    ,VEDL      ,30/12/2025,00000480.00,CE      ,00000057.15,00000057.15,00000050.00,00000050.00,000000000102350,            28750,              025,              010,       15358825.00,        1558825.00
OPTSTK    ,VEDL      ,30/12/2025,00000480.00,PE      ,00000003.50,00000004.30,00000003.20,00000003.80,000000000279450,           120750,              105,              072,       58410512.50,         450512.50
OPTSTK    ,VEDL      ,30/12/2025,00000485.00,PE      ,00000004.45,00000004.85,00000004.30,00000004.85,000000000041400,            18400,              016,              016,        9006915.00,          82915.00
OPTSTK    ,VEDL      ,30/12/2025,00000490.00,CE      ,00000045.00,00000045.00,00000042.30,00000042.30,000000000023000,             5750,              005,              002,        3073145.00,         255645.00
OPTSTK    ,VEDL      ,30/12/2025,00000490.00,PE      ,00000005.45,00000006.00,00000004.60,00000005.00,000000000276000,           165600,              144,              098,       81985800.00,         841800.00
OPTSTK    ,VEDL      ,30/12/2025,00000495.00,PE      ,00000005.55,00000007.00,00000005.55,00000006.15,000000000067850,            64400,              056,              030,       32287572.50,         409572.50
OPTSTK    ,VEDL      ,30/12/2025,00000500.00,CE      ,00000038.00,00000042.45,00000034.10,00000035.10,000000000161000,            63250,              055,              035,       34064897.50,        2439897.50
OPTSTK    ,VEDL      ,30/12/2025,00000500.00,PE      ,00000007.00,00000008.60,00000006.50,00000007.55,000000000425500,            81650,              071,              063,       41445080.00,         620080.00
OPTSTK    ,VEDL      ,30/12/2025,00000505.00,CE      ,00000035.50,00000035.50,00000031.00,00000031.00,000000000017250,            10350,              009,              003,        5570025.00,         343275.00
OPTSTK    ,VEDL      ,30/12/2025,00000505.00,PE      ,00000008.15,00000010.30,00000008.15,00000009.80,000000000019550,             8050,              007,              007,        4139770.00,          74520.00
OPTSTK    ,VEDL      ,30/12/2025,00000510.00,CE      ,00000030.50,00000030.50,00000028.45,00000028.80,000000000067850,             5750,              005,              005,        3099365.00,         166865.00
OPTSTK    ,VEDL      ,30/12/2025,00000510.00,PE      ,00000009.80,00000012.10,00000009.30,00000010.30,000000000120750,            39100,              034,              030,       20354195.00,         413195.00
OPTSTK    ,VEDL      ,30/12/2025,00000515.00,CE      ,00000027.70,00000029.05,00000025.50,00000026.10,000000000035650,            10350,              009,              009,        5609470.00,         279220.00
OPTSTK    ,VEDL      ,30/12/2025,00000515.00,PE      ,00000012.40,00000014.00,00000012.00,00000014.00,000000000063250,             5750,              005,              005,        3034965.00,          73715.00
OPTSTK    ,VEDL      ,30/12/2025,00000520.00,CE      ,00000026.65,00000028.50,00000022.15,00000024.05,000000000162150,            72450,              063,              044,       39422287.50,        1748287.50
OPTSTK    ,VEDL      ,30/12/2025,00000520.00,PE      ,00000014.05,00000016.10,00000012.55,00000014.40,000000000180550,            87400,              076,              056,       46708802.50,        1260802.50
OPTSTK    ,VEDL      ,30/12/2025,00000525.00,CE      ,00000023.60,00000026.05,00000020.10,00000021.25,000000000059800,            47150,              041,              040,       25795765.00,        1042015.00
OPTSTK    ,VEDL      ,30/12/2025,00000525.00,PE      ,00000016.50,00000018.95,00000016.50,00000017.90,000000000070150,            14950,              013,              009,        8108247.50,         259497.50
OPTSTK    ,VEDL      ,30/12/2025,00000530.00,CE      ,00000021.95,00000023.50,00000017.75,00000019.10,000000000455400,           282900,              246,              204,      155684355.00,        5747355.00
OPTSTK    ,VEDL      ,30/12/2025,00000530.00,PE      ,00000019.00,00000022.10,00000017.30,00000019.35,000000000118450,            67850,              059,              057,       37270925.00,        1310425.00
OPTSTK    ,VEDL      ,30/12/2025,00000535.00,CE      ,00000020.35,00000020.35,00000020.35,00000020.35,000000000001150,             1150,              001,              001,         638652.50,          23402.50
OPTSTK    ,VEDL      ,30/12/2025,00000535.00,PE      ,00000024.25,00000024.25,00000024.25,00000024.25,000000000012650,             1150,              001,              001,         643137.50,          27887.50
OPTSTK    ,VEDL      ,30/12/2025,00000540.00,CE      ,00000017.85,00000018.50,00000013.50,00000014.15,000000000200100,           156400,              136,              106,       86868815.00,        2412815.00
OPTSTK    ,VEDL      ,30/12/2025,00000540.00,PE      ,00000024.70,00000026.75,00000022.65,00000026.75,000000000036800,            18400,              016,              014,       10396632.50,         460632.50
OPTSTK    ,VEDL      ,30/12/2025,00000545.00,CE      ,00000016.60,00000016.60,00000011.55,00000011.55,000000000023000,            12650,              011,              010,        7072385.00,         178135.00
OPTSTK    ,VEDL      ,30/12/2025,00000550.00,CE      ,00000013.25,00000014.60,00000010.30,00000011.25,000000000433550,           240350,              209,              179,      135104932.50,        2912432.50
OPTSTK    ,VEDL      ,30/12/2025,00000550.00,PE      ,00000031.10,00000034.00,00000028.00,00000034.00,000000000177100,            26450,              023,              022,       15387115.00,         839615.00
OPTSTK    ,VEDL      ,30/12/2025,00000555.00,PE      ,00000035.00,00000037.50,00000035.00,00000036.50,000000000009200,             9200,              008,              008,        5440650.00,         334650.00
OPTSTK    ,VEDL      ,30/12/2025,00000560.00,CE      ,00000009.50,00000011.05,00000007.75,00000008.10,000000000163300,            70150,              061,              058,       39916845.00,         632845.00
OPTSTK    ,VEDL      ,30/12/2025,00000560.00,PE      ,00000038.50,00000041.00,00000037.70,00000037.75,000000000013800,            10350,              009,              009,        6201605.00,         405605.00
OPTSTK    ,VEDL      ,30/12/2025,00000565.00,PE      ,00000043.00,00000045.00,00000043.00,00000045.00,000000000010350,            10350,              009,              009,        6305737.50,         457987.50
OPTSTK    ,VEDL      ,30/12/2025,00000570.00,CE      ,00000007.40,00000008.35,00000005.65,00000005.95,000000000220800,           124200,              108,              076,       71553690.00,         759690.00
OPTSTK    ,VEDL      ,30/12/2025,00000570.00,PE      ,00000046.25,00000049.00,00000046.25,00000049.00,000000000017250,            10350,              009,              009,        6394287.50,         494787.50
OPTSTK    ,VEDL      ,30/12/2025,00000575.00,CE      ,00000005.05,00000005.20,00000004.90,00000004.90,000000000008050,             9200,              008,              008,        5336345.00,          46345.00
OPTSTK    ,VEDL      ,30/12/2025,00000575.00,PE      ,00000052.00,00000053.50,00000052.00,00000053.00,000000000006900,             6900,              006,              006,        4331762.50,         364262.50
OPTSTK    ,VEDL      ,30/12/2025,00000580.00,CE      ,00000005.55,00000006.20,00000004.15,00000004.55,000000000338100,           221950,              193,              113,      129775717.50,        1044717.50
OPTSTK    ,VEDL      ,30/12/2025,00000590.00,CE      ,00000004.50,00000004.75,00000003.20,00000003.40,000000000203550,           161000,              140,              115,       95627962.50,         637962.50
OPTSTK    ,VEDL      ,30/12/2025,00000600.00,CE      ,00000002.40,00000002.60,00000002.40,00000002.55,000000000004600,             4600,              004,              004,        2771500.00,          11500.00
OPTSTK    ,VEDL      ,30/12/2025,00000600.00,PE      ,00000075.00,00000075.00,00000075.00,00000075.00,000000000001150,             1150,              001,              001,         776250.00,          86250.00
OPTSTK    ,VEDL      ,27/01/2026,00000480.00,PE      ,00000006.90,00000006.90,00000006.90,00000006.90,000000000011500,             1150,              001,              001,         559935.00,           7935.00
OPTSTK    ,VEDL      ,27/01/2026,00000520.00,PE      ,00000020.65,00000020.65,00000020.65,00000020.65,000000000001150,             1150,              001,              001,         621747.50,          23747.50
OPTSTK    ,VEDL      ,27/01/2026,00000540.00,CE      ,00000024.00,00000024.00,00000024.00,00000024.00,000000000020700,             1150,              001,              001,         648600.00,          27600.00
OPTSTK    ,VEDL      ,27/01/2026,00000550.00,CE      ,00000018.65,00000018.65,00000018.65,00000018.65,000000000001150,             1150,              001,              001,         653947.50,          21447.50
OPTSTK    ,VEDL      ,27/01/2026,00000560.00,CE      ,00000016.25,00000016.35,00000014.20,00000014.25,000000000184000,            17250,              015,              015,        9924097.50,         264097.50
OPTSTK    ,VOLTAS    ,25/11/2025,00001100.00,PE      ,00000002.15,00000002.95,00000000.40,00000000.50,000000000048750,           175500,              468,              296,      193221712.50,         171712.50
OPTSTK    ,VOLTAS    ,25/11/2025,00001120.00,PE      ,00000001.80,00000001.80,00000000.50,00000000.55,000000000001125,             2250,              006,              006,        2521968.75,           1968.75
OPTSTK    ,VOLTAS    ,25/11/2025,00001140.00,PE      ,00000004.20,00000004.45,00000000.75,00000000.85,000000000057375,           183375,              489,              338,      209337187.50,         289687.50
OPTSTK    ,VOLTAS    ,25/11/2025,00001160.00,PE      ,00000005.05,00000005.05,00000001.00,00000001.10,000000000116250,           208875,              557,              426,      242671143.75,         376143.75
OPTSTK    ,VOLTAS    ,25/11/2025,00001180.00,PE      ,00000005.05,00000005.35,00000001.30,00000001.40,000000000137625,           263625,              703,              585,      311683068.75,         605568.75
OPTSTK    ,VOLTAS    ,25/11/2025,00001200.00,PE      ,00000008.10,00000010.05,00000001.85,00000002.05,000000000642000,          1705125,             4547,             2811,     2052206850.00,        6056850.00
OPTSTK    ,VOLTAS    ,25/11/2025,00001220.00,PE      ,00000012.20,00000014.65,00000002.50,00000002.75,000000000204000,           767250,             2046,             1524,      939438000.00,        3393000.00
OPTSTK    ,VOLTAS    ,25/11/2025,00001240.00,CE      ,00000059.30,00000121.90,00000059.30,00000115.00,000000000025125,            30000,              080,              068,       40360031.25,        3160031.25
OPTSTK    ,VOLTAS    ,25/11/2025,00001240.00,PE      ,00000012.95,00000020.40,00000003.25,00000003.60,000000000221625,          2105625,             5615,             4214,     2622911793.75,       11936793.75
OPTSTK    ,VOLTAS    ,25/11/2025,00001260.00,CE      ,00000051.70,00000103.40,00000045.60,00000093.85,000000000030000,            84750,              226,              205,      113461106.25,        6676106.25
OPTSTK    ,VOLTAS    ,25/11/2025,00001260.00,PE      ,00000024.00,00000028.70,00000004.40,00000004.95,000000000364125,          2941125,             7843,             6247,     3730616700.00,       24799200.00
OPTSTK    ,VOLTAS    ,25/11/2025,00001280.00,CE      ,00000032.05,00000083.65,00000032.00,00000075.10,000000000035625,           277875,              741,              674,      372232950.00,       16552950.00
OPTSTK    ,VOLTAS    ,25/11/2025,00001280.00,PE      ,00000027.40,00000038.70,00000006.20,00000007.10,000000000482250,          3388125,             9035,             7038,     4380991425.00,       44191425.00
OPTSTK    ,VOLTAS    ,25/11/2025,00001300.00,CE      ,00000034.70,00000068.60,00000021.05,00000059.55,000000000237000,          2028000,             5408,             4134,     2734861087.50,       98461087.50
OPTSTK    ,VOLTAS    ,25/11/2025,00001300.00,PE      ,00000034.35,00000049.35,00000008.95,00000010.25,000000000953625,          7149750,            19066,            15082,     9419400956.25,      124725956.25
