INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,UPL       ,27/01/2026,00000776.10,00000782.85,00000774.50,00000782.60,000000000047425,       31675225.25,            40650,              030,              030
FUTSTK    ,WIPRO     ,25/11/2025,00000244.57,00000245.36,00000243.24,00000244.84,000000131904000,     3039100170.00,         12429000,             4143,             3151
FUTSTK    ,WIPRO     ,30/12/2025,00000243.82,00000244.90,00000242.85,00000244.27,000000021879000,     1468228770.00,          6018000,             2006,             1373
FUTSTK    ,WIPRO     ,27/01/2026,00000244.00,00000244.90,00000242.89,00000244.16,000000001644000,       65867940.00,           270000,              090,              087
FUTSTK    ,FEDERALBNK,25/11/2025,00000236.00,00000240.90,00000235.35,00000240.23,000000062205000,     4196435500.00,         17560000,             3512,             3130
FUTSTK    ,FEDERALBNK,30/12/2025,00000237.59,00000242.25,00000236.98,00000241.52,000000003330000,      825938400.00,          3435000,              687,              634
FUTSTK    ,FEDERALBNK,27/01/2026,00000238.00,00000243.01,00000238.00,00000242.49,000000000340000,       57937600.00,           240000,              048,              047
FUTSTK    ,FORTIS    ,25/11/2025,00000941.10,00000952.00,00000930.60,00000944.70,000000011790075,     2587481960.00,          2742725,             3539,             3281
FUTSTK    ,FORTIS    ,30/12/2025,00000940.30,00000953.30,00000933.10,00000947.30,000000001147000,      486238565.00,           514600,              664,              601
FUTSTK    ,FORTIS    ,27/01/2026,00000948.30,00000955.00,00000940.00,00000950.70,000000000082925,       22761750.00,            24025,              031,              031
FUTSTK    ,ICICIBANK ,25/11/2025,00001379.80,00001384.40,00001376.30,00001379.80,000000104297200,    12407014830.00,          8992900,            12847,            11360
FUTSTK    ,ICICIBANK ,30/12/2025,00001388.30,00001392.80,00001385.40,00001389.00,000000010378900,     2025494660.00,          1458800,             2084,             1790
FUTSTK    ,ICICIBANK ,27/01/2026,00001394.80,00001399.00,00001394.10,00001396.70,000000000634200,      109513810.00,            78400,              112,              107
FUTSTK    ,ICICIGI   ,25/11/2025,00002034.60,00002052.00,00002011.80,00002043.80,000000006335225,     2016517782.50,           991900,             3052,             2968
FUTSTK    ,ICICIGI   ,30/12/2025,00002033.90,00002063.90,00002027.30,00002055.30,000000000145600,      373080175.00,           182650,              562,              561
FUTSTK    ,ICICIGI   ,27/01/2026,00002049.40,00002075.00,00002049.40,00002071.50,000000000007800,        4694657.50,             2275,              007,              007
FUTSTK    ,ICICIPRULI,25/11/2025,00000627.85,00000634.70,00000627.85,00000631.75,000000012931500,      432287418.75,           684500,              740,              706
FUTSTK    ,ICICIPRULI,30/12/2025,00000636.00,00000639.00,00000632.25,00000635.90,000000000227550,       48213497.50,            75850,              082,              082
FUTSTK    ,ICICIPRULI,27/01/2026,00000639.50,00000639.50,00000639.50,00000639.50,000000000031450,         591537.50,              925,              001,              001
FUTSTK    ,IDEA      ,25/11/2025,00000011.07,00000011.07,00000010.76,00000010.97,000005595277425,     6849408509.25,        625978050,             8758,             6843
FUTSTK    ,IDEA      ,30/12/2025,00000011.16,00000011.16,00000010.85,00000011.04,000000958980075,     3368750408.25,        305770050,             4278,             3311
FUTSTK    ,IDEA      ,27/01/2026,00000011.17,00000011.21,00000010.93,00000011.12,000000131656950,      467131295.25,         42098775,              589,              561
FUTSTK    ,IDFCFIRSTB,25/11/2025,00000081.00,00000082.62,00000080.83,00000081.11,000000323029700,     5640181016.75,         69052375,             7445,             6515
FUTSTK    ,IDFCFIRSTB,30/12/2025,00000081.50,00000083.15,00000081.49,00000081.68,000000042108500,     1599155432.00,         19458950,             2098,             1764
FUTSTK    ,IDFCFIRSTB,27/01/2026,00000082.40,00000083.60,00000082.10,00000082.15,000000006399750,      173401040.75,          2096150,              226,              196
FUTSTK    ,IEX       ,25/11/2025,00000138.89,00000139.64,00000137.80,00000138.05,000000070635000,      544012275.00,          3926250,             1047,              906
FUTSTK    ,IEX       ,30/12/2025,00000139.06,00000140.47,00000138.72,00000138.91,000000005880000,      300688650.00,          2156250,              575,              440
FUTSTK    ,IEX       ,27/01/2026,00000140.20,00000141.05,00000139.84,00000139.91,000000000678750,       15785700.00,           112500,              030,              029
FUTSTK    ,IGL       ,25/11/2025,00000214.79,00000217.43,00000211.10,00000212.31,000000014099250,      777291240.00,          3643750,             1325,             1183
FUTSTK    ,IIFL      ,25/11/2025,00000551.00,00000563.50,00000545.90,00000562.60,000000015699750,     2139266662.50,          3842850,             2329,             2151
FUTSTK    ,IIFL      ,30/12/2025,00000555.00,00000567.40,00000550.00,00000566.35,000000000597300,      331894612.50,           590700,              358,              323
FUTSTK    ,IIFL      ,27/01/2026,00000557.60,00000569.00,00000557.60,00000569.00,000000000080850,       25077690.00,            44550,              027,              021
FUTSTK    ,INDHOTEL  ,25/11/2025,00000723.40,00000725.50,00000717.95,00000722.95,000000027602000,     1614477550.00,          2234000,             2234,             1720
FUTSTK    ,INDHOTEL  ,30/12/2025,00000726.65,00000730.00,00000722.40,00000727.40,000000001910000,      495940300.00,           682000,              682,              512
FUTSTK    ,INDHOTEL  ,27/01/2026,00000731.00,00000734.65,00000728.20,00000732.50,000000000629000,       90070600.00,           123000,              123,              102
FUTSTK    ,INDIANB   ,25/11/2025,00000875.05,00000893.50,00000874.50,00000891.40,000000011172000,     2501423050.00,          2818000,             2818,             2539
FUTSTK    ,INDIANB   ,30/12/2025,00000880.00,00000897.00,00000880.00,00000895.40,000000000893000,      779951250.00,           874000,              874,              769
FUTSTK    ,INDIANB   ,27/01/2026,00000880.90,00000899.25,00000880.90,00000898.85,000000000135000,       33079300.00,            37000,              037,              036
FUTSTK    ,INDIGO    ,25/11/2025,00005929.50,00005929.50,00005856.50,00005886.00,000000007178550,     3264661500.00,           554850,             3699,             3211
FUTSTK    ,INDIGO    ,30/12/2025,00005941.00,00005942.50,00005892.00,00005922.50,000000000382500,      835990050.00,           141300,              942,              731
FUTSTK    ,INDIGO    ,27/01/2026,00005974.00,00005974.00,00005938.00,00005965.00,000000000024600,       16975575.00,             2850,              019,              019
FUTSTK    ,INDUSINDBK,25/11/2025,00000856.70,00000863.40,00000835.50,00000856.70,000000043520400,     6012753950.00,          7037100,            10053,             8181
FUTSTK    ,INDUSINDBK,30/12/2025,00000861.00,00000868.60,00000846.20,00000862.05,000000002944200,     1486412200.00,          1728300,             2469,             1966
FUTSTK    ,INDUSINDBK,27/01/2026,00000862.50,00000873.45,00000852.00,00000867.65,000000000978600,       86595635.00,           100100,              143,              139
FUTSTK    ,INDUSTOWER,25/11/2025,00000414.05,00000414.45,00000409.20,00000411.40,000000088462900,     4529022105.00,         11007500,             6475,             2917
FUTSTK    ,INDUSTOWER,30/12/2025,00000416.10,00000417.00,00000411.75,00000414.20,000000007704400,     2528661175.00,          6104700,             3591,              800
FUTSTK    ,INDUSTOWER,27/01/2026,00000418.90,00000419.05,00000414.50,00000416.30,000000000197200,       15583220.00,            37400,              022,              022
FUTSTK    ,INFY      ,25/11/2025,00001497.20,00001512.70,00001492.40,00001507.00,000000056649200,    11096934920.00,          7374800,            18437,            15286
FUTSTK    ,INFY      ,30/12/2025,00001501.30,00001514.80,00001496.40,00001509.80,000000016214000,     3274307160.00,          2172800,             5432,             4556
FUTSTK    ,INFY      ,27/01/2026,00001510.00,00001523.80,00001508.50,00001518.20,000000000475200,      109713800.00,            72400,              181,              168
FUTSTK    ,INOXWIND  ,25/11/2025,00000150.40,00000153.50,00000143.86,00000146.61,000000071309968,     5296760029.68,         35933104,            10982,             9125
FUTSTK    ,INOXWIND  ,30/12/2025,00000151.66,00000154.38,00000144.81,00000147.51,000000011239320,     1776320341.68,         12044232,             3681,             2885
FUTSTK    ,INOXWIND  ,27/01/2026,00000154.12,00000155.04,00000145.82,00000148.52,000000000754325,       86202080.25,           582725,              163,              155
FUTSTK    ,IOC       ,25/11/2025,00000171.97,00000174.50,00000171.24,00000173.20,000000091669500,     2249949780.00,         12987000,             2664,             2327
FUTSTK    ,IOC       ,30/12/2025,00000171.40,00000174.50,00000171.40,00000173.68,000000004489875,      332615936.25,          1915875,              393,              362
FUTSTK    ,IOC       ,27/01/2026,00000173.77,00000175.05,00000173.58,00000174.56,000000000433875,       24643612.50,           141375,              029,              027
FUTSTK    ,IRCTC     ,25/11/2025,00000698.30,00000712.55,00000698.30,00000709.25,000000015765750,     1757256725.00,          2477125,             2831,             2606
FUTSTK    ,IRCTC     ,30/12/2025,00000707.00,00000716.35,00000707.00,00000713.85,000000002065875,      684801206.25,           959000,             1096,              968
FUTSTK    ,IRCTC     ,27/01/2026,00000712.00,00000721.00,00000712.00,00000718.55,000000000255500,       53414418.75,            74375,              085,              077
FUTSTK    ,IREDA     ,25/11/2025,00000152.98,00000152.98,00000150.27,00000151.29,000000034130850,      784922161.50,          5178450,             1501,             1338
FUTSTK    ,IREDA     ,30/12/2025,00000150.65,00000153.00,00000150.65,00000151.74,000000005509650,      184441140.00,          1214400,              352,              322
FUTSTK    ,IREDA     ,27/01/2026,00000151.98,00000153.50,00000151.80,00000152.39,000000001214400,       13708368.00,            89700,              026,              026
FUTSTK    ,IRFC      ,25/11/2025,00000121.15,00000123.94,00000121.14,00000122.92,000000039363500,      901069020.00,          7318500,             1722,             1460
FUTSTK    ,IRFC      ,30/12/2025,00000122.63,00000124.75,00000122.32,00000123.72,000000005656750,      410109445.00,          3310750,              779,              615
FUTSTK    ,IRFC      ,27/01/2026,00000124.05,00000125.54,00000124.05,00000124.40,000000000527000,       26494415.00,           212500,              050,              050
FUTSTK    ,ITC       ,25/11/2025,00000409.40,00000410.80,00000407.30,00000408.25,000000159728000,     2631542960.00,          6436800,             4023,             3320
FUTSTK    ,ITC       ,30/12/2025,00000412.85,00000413.35,00000409.95,00000410.95,000000013227200,     1233187760.00,          2996800,             1873,             1547
FUTSTK    ,ITC       ,27/01/2026,00000415.10,00000415.75,00000412.50,00000413.40,000000001291200,       43081280.00,           104000,              065,              065
FUTSTK    ,M&M       ,25/11/2025,00003710.00,00003757.00,00003690.10,00003739.80,000000018153400,     6476202240.00,          1734400,             8672,             7805
FUTSTK    ,M&M       ,30/12/2025,00003725.00,00003780.90,00003713.70,00003764.40,000000001080200,     1002539300.00,           267000,             1335,             1115
FUTSTK    ,M&M       ,27/01/2026,00003751.20,00003800.00,00003750.00,00003786.80,000000000077800,       83257840.00,            22000,              110,              095
FUTSTK    ,MANAPPURAM,25/11/2025,00000281.40,00000285.75,00000278.50,00000283.50,000000042933000,     2210194650.00,          7833000,             2611,             2234
FUTSTK    ,MANAPPURAM,30/12/2025,00000281.40,00000287.35,00000280.50,00000285.60,000000002490000,      461388150.00,          1623000,              541,              504
FUTSTK    ,MANAPPURAM,27/01/2026,00000283.00,00000288.90,00000283.00,00000287.25,000000000300000,       26619150.00,            93000,              031,              031
FUTSTK    ,MANKIND   ,25/11/2025,00002282.40,00002282.40,00002242.40,00002251.70,000000002479050,      913500967.50,           404550,             1798,             1688
FUTSTK    ,MANKIND   ,30/12/2025,00002293.00,00002293.50,00002256.60,00002266.10,000000000287775,      434977650.00,           191250,              850,              835
FUTSTK    ,MANKIND   ,27/01/2026,00002300.00,00002300.00,00002275.50,00002282.40,000000000037575,       40075560.00,            17550,              078,              066
FUTSTK    ,MARICO    ,25/11/2025,00000753.00,00000767.35,00000751.75,00000762.55,000000031411200,     5836290660.00,          7660800,             6384,             5815
FUTSTK    ,MARICO    ,30/12/2025,00000754.15,00000771.10,00000754.15,00000767.55,000000000525600,      673490580.00,           878400,              732,              647
FUTSTK    ,MARICO    ,27/01/2026,00000773.00,00000774.00,00000767.00,00000771.60,000000000026400,       33295980.00,            43200,              036,              033
FUTSTK    ,MAXHEALTH ,25/11/2025,00001112.60,00001128.20,00001093.40,00001125.20,000000017219475,     3933447945.00,          3534300,             6732,             5810
FUTSTK    ,MAXHEALTH ,30/12/2025,00001122.50,00001135.00,00001102.70,00001132.30,000000000973350,      899642310.00,           802200,             1528,             1459
FUTSTK    ,MAXHEALTH ,27/01/2026,00001126.00,00001140.00,00001110.00,00001139.80,000000000088725,       50221815.00,            44625,              085,              079
FUTSTK    ,MAZDOCK   ,25/11/2025,00002765.10,00002835.00,00002765.00,00002808.90,000000004117225,     2844029615.00,          1011325,             5779,             5017
FUTSTK    ,MAZDOCK   ,30/12/2025,00002808.80,00002851.50,00002805.20,00002826.90,000000000331975,      532428995.00,           188125,             1075,              951
FUTSTK    ,MAZDOCK   ,27/01/2026,00002829.60,00002865.00,00002826.00,00002845.00,000000000029200,       94467340.00,            33200,              166,              108
FUTSTK    ,MFSL      ,25/11/2025,00001689.10,00001709.00,00001683.00,00001703.20,000000006577200,      908939160.00,           535600,             1339,             1205
FUTSTK    ,MFSL      ,30/12/2025,00001697.20,00001718.50,00001696.20,00001713.80,000000000106800,      117398200.00,            68800,              172,              134
FUTSTK    ,MFSL      ,27/01/2026,00001718.80,00001727.00,00001704.00,00001704.00,000000000012800,        6168240.00,             3600,              009,              007
FUTSTK    ,MOTHERSON ,25/11/2025,00000110.61,00000110.82,00000109.20,00000110.14,000000168669900,     2448202270.50,         22250700,             3618,             3017
FUTSTK    ,MOTHERSON ,30/12/2025,00000110.83,00000111.54,00000110.00,00000110.92,000000010731750,      466087159.50,          4206600,              684,              562
FUTSTK    ,MOTHERSON ,27/01/2026,00000111.99,00000112.00,00000110.65,00000111.85,000000001039350,       37756695.00,           338250,              055,              050
FUTSTK    ,MPHASIS   ,25/11/2025,00002789.20,00002790.10,00002678.90,00002689.40,000000004588100,     6864879147.50,          2531375,             9205,             7606
FUTSTK    ,MPHASIS   ,30/12/2025,00002781.70,00002790.00,00002698.00,00002708.50,000000000298650,      880360030.00,           322850,             1174,             1075
FUTSTK    ,MPHASIS   ,27/01/2026,00002787.70,00002787.70,00002715.00,00002723.20,000000000025850,       72359705.00,            26400,              096,              095
FUTSTK    ,MUTHOOTFIN,25/11/2025,00003735.10,00003765.30,00003707.10,00003758.10,000000003125100,     5905941250.00,          1577675,             5737,             5019
FUTSTK    ,MUTHOOTFIN,30/12/2025,00003758.00,00003780.00,00003719.00,00003771.40,000000000362450,     1061164060.00,           282425,             1027,              859
FUTSTK    ,MUTHOOTFIN,27/01/2026,00003750.00,00003784.90,00003732.10,00003776.90,000000000060775,      123183252.50,            32725,              119,              116
FUTSTK    ,YESBANK   ,25/11/2025,00000022.69,00000023.39,00000022.68,00000023.22,000000946062000,     4157101857.00,        179664700,             5777,             4571
FUTSTK    ,YESBANK   ,30/12/2025,00000022.85,00000023.55,00000022.80,00000023.38,000000146014500,     2015899512.00,         86458000,             2780,             2239
FUTSTK    ,YESBANK   ,27/01/2026,00000023.10,00000023.67,00000023.10,00000023.52,000000026497200,      211506435.00,          9050100,              291,              283
FUTIDX    ,NIFTY     ,25/11/2025,00026006.00,00026083.00,00025971.00,00026060.10,000000018064425,   104524761802.50,          4014450,            53526,            35985
FUTIDX    ,NIFTY     ,30/12/2025,00026175.10,00026265.00,00026157.20,00026240.00,000000002065425,    18058254885.00,           688800,             9184,             6744
FUTIDX    ,NIFTY     ,27/01/2026,00026330.00,00026414.80,00026309.90,00026400.70,000000000268060,     2798037333.00,           106080,             1632,             1321
FUTIDX    ,FINNIFTY  ,25/11/2025,00027544.80,00027695.90,00027539.10,00027683.80,000000000038025,      458287830.00,            16575,              255,              236
FUTIDX    ,FINNIFTY  ,30/12/2025,00027745.30,00027845.80,00027745.30,00027831.50,000000000002015,       37946824.50,             1365,              021,              021
* - OPEN_INT as available in the trading system at the end of trading hours.                                                                                                                                                                                                                                                                                                                                                                                                                                        
