INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,BHARTIARTL,25/11/2025,00002260.00,CE      ,00000000.50,00000001.20,00000000.50,00000000.80,000000000293075,           335350,              706,              404,      758215021.25,         324021.25
OPTSTK    ,BHARTIARTL,25/11/2025,00002260.00,PE      ,00000136.00,00000136.00,00000136.00,00000136.00,000000000003800,              475,              001,              001,        1138100.00,          64600.00
OPTSTK    ,BHARTIARTL,25/11/2025,00002280.00,CE      ,00000000.55,00000000.85,00000000.40,00000000.65,000000000417525,            74575,              157,              121,      170081183.75,          50183.75
OPTSTK    ,BHARTIARTL,25/11/2025,00002280.00,PE      ,00000156.55,00000164.25,00000156.50,00000164.25,000000000006175,             2850,              006,              006,        6953643.75,         455643.75
OPTSTK    ,BHARTIARTL,25/11/2025,00002300.00,CE      ,00000000.60,00000000.80,00000000.50,00000000.55,000000000509675,           193800,              408,              237,      445864568.75,         124568.75
OPTSTK    ,BHARTIARTL,25/11/2025,00002300.00,PE      ,00000176.35,00000176.35,00000176.30,00000176.30,000000000000950,              950,              002,              002,        2352508.75,         167508.75
OPTSTK    ,BHARTIARTL,25/11/2025,00002320.00,CE      ,00000000.60,00000000.60,00000000.40,00000000.40,000000000327750,            34675,              073,              060,       80461698.75,          15698.75
OPTSTK    ,BHARTIARTL,25/11/2025,00002320.00,PE      ,00000196.05,00000196.05,00000196.05,00000196.05,000000000000475,              475,              001,              001,        1195123.75,          93123.75
OPTSTK    ,BHARTIARTL,25/11/2025,00002360.00,CE      ,00000000.45,00000000.45,00000000.30,00000000.35,000000000185725,            11400,              024,              023,       26907895.00,           3895.00
OPTSTK    ,BHARTIARTL,25/11/2025,00002400.00,CE      ,00000000.40,00000000.40,00000000.25,00000000.25,000000000099750,            11400,              024,              016,       27363277.50,           3277.50
OPTSTK    ,BHARTIARTL,30/12/2025,00001800.00,CE      ,00000322.50,00000324.00,00000322.50,00000323.60,000000000005700,             4750,              010,              010,       10086150.00,        1536150.00
OPTSTK    ,BHARTIARTL,30/12/2025,00001800.00,PE      ,00000002.70,00000002.70,00000001.60,00000001.60,000000000007125,             2850,              006,              005,        5135605.00,           5605.00
OPTSTK    ,BHARTIARTL,30/12/2025,00001860.00,PE      ,00000003.00,00000003.00,00000002.70,00000002.70,000000000029450,             2850,              006,              002,        5309407.50,           8407.50
OPTSTK    ,BHARTIARTL,30/12/2025,00001900.00,CE      ,00000232.05,00000234.40,00000232.00,00000234.40,000000000005225,             1425,              003,              003,        3039263.75,         331763.75
OPTSTK    ,BHARTIARTL,30/12/2025,00001900.00,PE      ,00000003.55,00000003.90,00000003.15,00000003.60,000000000097850,            57950,              122,              088,      110305117.50,         200117.50
OPTSTK    ,BHARTIARTL,30/12/2025,00001920.00,PE      ,00000004.30,00000004.30,00000004.00,00000004.10,000000000023275,             6650,              014,              012,       12795645.00,          27645.00
OPTSTK    ,BHARTIARTL,30/12/2025,00001940.00,PE      ,00000005.70,00000005.70,00000005.00,00000005.50,000000000052725,            42275,              089,              055,       82234161.25,         220661.25
OPTSTK    ,BHARTIARTL,30/12/2025,00001960.00,CE      ,00000183.60,00000183.65,00000183.60,00000183.65,000000000001425,              950,              002,              002,        2036443.75,         174443.75
OPTSTK    ,BHARTIARTL,30/12/2025,00001960.00,PE      ,00000006.90,00000007.20,00000006.20,00000006.95,000000000118750,            30400,              064,              063,       59785732.50,         201732.50
OPTSTK    ,BHARTIARTL,30/12/2025,00001980.00,CE      ,00000165.05,00000165.05,00000165.05,00000165.05,000000000000475,              475,              001,              001,        1018898.75,          78398.75
OPTSTK    ,BHARTIARTL,30/12/2025,00001980.00,PE      ,00000009.35,00000009.35,00000009.35,00000009.35,000000000000475,              475,              001,              001,         944941.25,           4441.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002000.00,CE      ,00000140.25,00000150.00,00000136.35,00000140.45,000000000069350,            44175,              093,              051,       94680253.75,        6330253.75
OPTSTK    ,BHARTIARTL,30/12/2025,00002000.00,PE      ,00000012.25,00000013.40,00000010.35,00000011.65,000000000232275,           210425,              443,              336,      423277463.75,        2427463.75
OPTSTK    ,BHARTIARTL,30/12/2025,00002020.00,CE      ,00000118.85,00000132.00,00000118.80,00000127.00,000000000005225,             4275,              009,              009,        9166858.75,         531358.75
OPTSTK    ,BHARTIARTL,30/12/2025,00002020.00,PE      ,00000015.20,00000015.95,00000013.25,00000015.35,000000000026600,            26600,              056,              044,       54119386.25,         387386.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002040.00,CE      ,00000113.85,00000114.80,00000103.40,00000103.40,000000000018050,             7600,              016,              016,       16341306.25,         837306.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002040.00,PE      ,00000020.50,00000020.50,00000017.00,00000018.80,000000000067925,            42275,              089,              069,       87020451.25,         779451.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002060.00,CE      ,00000095.00,00000100.95,00000089.05,00000091.55,000000000044175,            14725,              031,              028,       31734845.00,        1401345.00
OPTSTK    ,BHARTIARTL,30/12/2025,00002060.00,PE      ,00000024.60,00000025.50,00000021.50,00000024.80,000000000059850,            43700,              092,              077,       91069968.75,        1047968.75
OPTSTK    ,BHARTIARTL,30/12/2025,00002080.00,CE      ,00000081.00,00000083.40,00000074.85,00000077.25,000000000005225,             8075,              017,              012,       17435801.25,         639801.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002080.00,PE      ,00000032.25,00000032.30,00000028.00,00000031.35,000000000025650,            11875,              025,              024,       25057651.25,         357651.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002100.00,CE      ,00000063.00,00000073.95,00000062.70,00000066.30,000000000154850,           119700,              252,              192,      259448443.75,        8078443.75
OPTSTK    ,BHARTIARTL,30/12/2025,00002100.00,PE      ,00000040.75,00000041.60,00000034.40,00000037.75,000000000200450,           149150,              314,              196,      318834796.25,        5619796.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002120.00,CE      ,00000053.55,00000061.35,00000051.70,00000054.65,000000000062700,            81225,              171,              126,      176845302.50,        4648302.50
OPTSTK    ,BHARTIARTL,30/12/2025,00002120.00,PE      ,00000049.05,00000049.05,00000042.05,00000047.10,000000000045600,           103550,              218,              115,      224264053.75,        4738053.75
OPTSTK    ,BHARTIARTL,30/12/2025,00002140.00,CE      ,00000050.60,00000051.05,00000042.50,00000044.25,000000000084075,            49400,              104,              085,      108030081.25,        2314081.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002140.00,PE      ,00000053.00,00000056.30,00000052.25,00000056.30,000000000014250,            13775,              029,              019,       30206057.50,         727557.50
OPTSTK    ,BHARTIARTL,30/12/2025,00002160.00,CE      ,00000040.00,00000042.35,00000035.00,00000036.55,000000000052725,            28975,              061,              046,       63731343.75,        1145343.75
OPTSTK    ,BHARTIARTL,30/12/2025,00002160.00,PE      ,00000067.00,00000068.30,00000063.85,00000068.30,000000000003800,             4750,              010,              009,       10570222.50,         310222.50
OPTSTK    ,BHARTIARTL,30/12/2025,00002180.00,PE      ,00000082.95,00000082.95,00000082.95,00000082.95,000000000000475,              475,              001,              001,        1074901.25,          39401.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002200.00,CE      ,00000022.95,00000028.35,00000021.45,00000024.25,000000000475000,           525350,             1106,              688,     1168799558.75,       13029558.75
OPTSTK    ,BHARTIARTL,30/12/2025,00002200.00,PE      ,00000098.05,00000098.05,00000088.00,00000094.80,000000000075050,            28500,              060,              058,       65370046.25,        2670046.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002220.00,CE      ,00000019.75,00000021.85,00000017.80,00000019.00,000000000021850,            27075,              057,              040,       60655030.00,         548530.00
OPTSTK    ,BHARTIARTL,30/12/2025,00002240.00,CE      ,00000015.80,00000017.30,00000013.65,00000014.75,000000000047500,            12825,              027,              024,       28924697.50,         196697.50
OPTSTK    ,BHARTIARTL,30/12/2025,00002240.00,PE      ,00000127.30,00000128.95,00000126.70,00000128.35,000000000019000,            19000,              040,              040,       44987606.25,        2427606.25
OPTSTK    ,BHARTIARTL,30/12/2025,00002260.00,CE      ,00000010.80,00000013.00,00000010.80,00000011.55,000000000011400,             7125,              015,              013,       16186527.50,          84027.50
OPTSTK    ,BHARTIARTL,30/12/2025,00002280.00,CE      ,00000009.45,00000011.15,00000008.80,00000009.25,000000000027075,            44650,              094,              062,      102244985.00,         442985.00
OPTSTK    ,BHARTIARTL,30/12/2025,00002300.00,CE      ,00000007.60,00000008.85,00000006.50,00000007.05,000000000089300,            73625,              155,              118,      169898617.50,         561117.50
OPTSTK    ,BHARTIARTL,30/12/2025,00002320.00,CE      ,00000006.60,00000007.00,00000005.20,00000005.45,000000000031825,            45600,              096,              078,      106069115.00,         277115.00
OPTSTK    ,BHARTIARTL,30/12/2025,00002360.00,CE      ,00000006.55,00000006.55,00000003.15,00000003.85,000000000014725,            16150,              034,              034,       38177365.00,          63365.00
OPTSTK    ,BHARTIARTL,30/12/2025,00002400.00,CE      ,00000002.80,00000003.60,00000002.75,00000003.10,000000000115900,            19475,              041,              023,       46798448.75,          58448.75
OPTSTK    ,BHARTIARTL,30/12/2025,00002400.00,PE      ,00000262.25,00000277.00,00000262.25,00000277.00,000000000008075,             2375,              005,              005,        6333721.25,         633721.25
OPTSTK    ,BHARTIARTL,27/01/2026,00001920.00,PE      ,00000009.35,00000009.35,00000009.25,00000009.25,000000000009975,              950,              002,              002,        1832835.00,           8835.00
OPTSTK    ,BHARTIARTL,27/01/2026,00002000.00,PE      ,00000020.00,00000020.00,00000019.95,00000020.00,000000000013775,            11400,              024,              016,       23027976.25,         227976.25
OPTSTK    ,BHARTIARTL,27/01/2026,00002320.00,CE      ,00000014.50,00000014.75,00000014.00,00000014.00,000000000006175,             1425,              003,              003,        3326543.75,          20543.75
OPTSTK    ,BHEL      ,25/11/2025,00000200.00,PE      ,00000000.05,00000000.10,00000000.05,00000000.05,000000000483000,            26250,              010,              009,        5251443.75,           1443.75
OPTSTK    ,BHEL      ,25/11/2025,00000210.00,CE      ,00000073.95,00000073.95,00000073.95,00000073.95,000000000304500,             2625,              001,              001,         745368.75,         194118.75
OPTSTK    ,BHEL      ,25/11/2025,00000210.00,PE      ,00000000.05,00000000.10,00000000.05,00000000.10,000000000346500,            13125,              005,              003,        2757037.50,            787.50
OPTSTK    ,BHEL      ,25/11/2025,00000215.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000157500,            15750,              006,              004,        3387037.50,            787.50
OPTSTK    ,BHEL      ,25/11/2025,00000220.00,CE      ,00000064.60,00000064.60,00000064.60,00000064.60,000000000357000,             2625,              001,              001,         747075.00,         169575.00
OPTSTK    ,BHEL      ,25/11/2025,00000220.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.10,000000000790125,            57750,              022,              010,       12708806.25,           3806.25
OPTSTK    ,BHEL      ,25/11/2025,00000225.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.10,000000000603750,            78750,              030,              013,       17726100.00,           7350.00
OPTSTK    ,BHEL      ,25/11/2025,00000227.50,PE      ,00000000.10,00000000.10,00000000.10,00000000.10,000000000165375,            26250,              010,              010,        5974500.00,           2625.00
OPTSTK    ,BHEL      ,25/11/2025,00000230.00,CE      ,00000055.00,00000055.00,00000055.00,00000055.00,000000000254625,             2625,              001,              001,         748125.00,         144375.00
OPTSTK    ,BHEL      ,25/11/2025,00000230.00,PE      ,00000000.15,00000000.15,00000000.10,00000000.15,000000001538250,           756000,              288,              037,      173978306.25,          98306.25
OPTSTK    ,BHEL      ,25/11/2025,00000232.50,PE      ,00000000.10,00000000.15,00000000.10,00000000.15,000000000354375,            52500,              020,              005,       12212418.75,           6168.75
OPTSTK    ,BHEL      ,25/11/2025,00000235.00,CE      ,00000050.00,00000051.90,00000050.00,00000051.80,000000000396375,             7875,              003,              003,        2254087.50,         403462.50
OPTSTK    ,BHEL      ,25/11/2025,00000235.00,PE      ,00000000.20,00000000.25,00000000.15,00000000.15,000000001092000,            91875,              035,              008,       21606506.25,          15881.25
OPTSTK    ,BHEL      ,25/11/2025,00000237.50,PE      ,00000000.25,00000000.25,00000000.15,00000000.15,000000000252000,            10500,              004,              003,        2495981.25,           2231.25
OPTSTK    ,BHEL      ,25/11/2025,00000240.00,CE      ,00000044.50,00000044.50,00000044.50,00000044.50,000000000724500,            23625,              009,              004,        6721312.50,        1051312.50
OPTSTK    ,BHEL      ,25/11/2025,00000240.00,PE      ,00000000.25,00000000.25,00000000.15,00000000.20,000000002136750,          1063125,              405,              061,      255364725.00,         214725.00
OPTSTK    ,BHEL      ,25/11/2025,00000242.50,PE      ,00000000.20,00000000.25,00000000.10,00000000.20,000000000425250,           336000,              128,              025,       81537750.00,          57750.00
OPTSTK    ,BHEL      ,25/11/2025,00000245.00,CE      ,00000041.50,00000041.50,00000041.50,00000041.50,000000000543375,             2625,              001,              001,         752062.50,         108937.50
OPTSTK    ,BHEL      ,25/11/2025,00000245.00,PE      ,00000000.25,00000000.25,00000000.20,00000000.25,000000001485750,           687750,              262,              047,      168665831.25,         167081.25
OPTSTK    ,BHEL      ,25/11/2025,00000250.00,CE      ,00000034.40,00000037.25,00000033.90,00000036.50,000000001181250,            81375,              031,              021,       23241093.75,        2897343.75
OPTSTK    ,BHEL      ,25/11/2025,00000250.00,PE      ,00000000.45,00000000.45,00000000.25,00000000.30,000000003446625,          2013375,              767,              183,      503938575.00,         594825.00
OPTSTK    ,BHEL      ,25/11/2025,00000252.50,CE      ,00000032.15,00000032.15,00000032.15,00000032.15,000000000485625,             2625,              001,              001,         747206.25,          84393.75
OPTSTK    ,BHEL      ,25/11/2025,00000252.50,PE      ,00000000.35,00000000.35,00000000.30,00000000.30,000000000787500,           231000,              088,              041,       58397325.00,          69825.00
OPTSTK    ,BHEL      ,25/11/2025,00000255.00,CE      ,00000030.00,00000031.70,00000029.75,00000031.70,000000000551250,            13125,              005,              005,        3745218.75,         398343.75
OPTSTK    ,BHEL      ,25/11/2025,00000255.00,PE      ,00000000.40,00000000.40,00000000.30,00000000.35,000000001407000,           672000,              256,              142,      171590737.50,         230737.50
OPTSTK    ,BHEL      ,25/11/2025,00000257.50,PE      ,00000000.55,00000000.55,00000000.35,00000000.35,000000000719250,           147000,              056,              041,       37909856.25,          57356.25
OPTSTK    ,BHEL      ,25/11/2025,00000260.00,CE      ,00000024.45,00000027.40,00000024.20,00000026.45,000000001323000,           120750,              046,              038,       34538700.00,        3143700.00
OPTSTK    ,BHEL      ,25/11/2025,00000260.00,PE      ,00000000.60,00000000.65,00000000.35,00000000.40,000000004612125,          4034625,             1537,              481,     1050882918.75,        1880418.75
OPTSTK    ,BHEL      ,25/11/2025,00000262.50,PE      ,00000000.65,00000000.65,00000000.40,00000000.50,000000000609000,           157500,              060,              050,       41421187.50,          77437.50
OPTSTK    ,BHEL      ,25/11/2025,00000265.00,CE      ,00000022.00,00000022.90,00000019.45,00000022.00,000000001013250,           126000,              048,              044,       36143756.25,        2753756.25
OPTSTK    ,BHEL      ,25/11/2025,00000265.00,PE      ,00000000.90,00000000.95,00000000.50,00000000.55,000000002884875,          2050125,              781,              454,      544510050.00,        1226925.00
OPTSTK    ,BHEL      ,25/11/2025,00000267.50,CE      ,00000017.35,00000019.55,00000017.35,00000019.40,000000000406875,            26250,              010,              010,        7502250.00,         480375.00
OPTSTK    ,BHEL      ,25/11/2025,00000267.50,PE      ,00000001.10,00000001.10,00000000.60,00000000.60,000000000706125,           511875,              195,              146,      137303381.25,         376818.75
OPTSTK    ,BHEL      ,25/11/2025,00000270.00,CE      ,00000014.90,00000018.20,00000014.90,00000017.20,000000001273125,           139125,              053,              052,       39879525.00,        2315775.00
OPTSTK    ,BHEL      ,25/11/2025,00000270.00,PE      ,00000001.25,00000001.40,00000000.70,00000000.75,000000003310125,          3402000,             1296,              700,      921557306.25,        3017306.25
OPTSTK    ,BHEL      ,25/11/2025,00000272.50,CE      ,00000013.90,00000015.30,00000013.90,00000014.40,000000000543375,            44625,              017,              016,       12822075.00,         661762.50
OPTSTK    ,BHEL      ,25/11/2025,00000272.50,PE      ,00000001.40,00000001.40,00000000.85,00000000.90,000000001477875,          1336125,              509,              331,      365458143.75,        1364081.25
OPTSTK    ,BHEL      ,25/11/2025,00000275.00,CE      ,00000010.35,00000013.55,00000009.10,00000012.25,000000000897750,           548625,              209,              201,      157429256.25,        6557381.25
OPTSTK    ,BHEL      ,25/11/2025,00000275.00,PE      ,00000002.10,00000002.45,00000001.15,00000001.20,000000002732625,          4152750,             1582,              964,     1147831650.00,        5825400.00
OPTSTK    ,BHEL      ,25/11/2025,00000277.50,CE      ,00000008.10,00000011.00,00000008.10,00000010.25,000000000299250,           196875,              075,              066,       56598281.25,        1965468.75
OPTSTK    ,BHEL      ,25/11/2025,00000277.50,PE      ,00000002.55,00000003.25,00000001.55,00000001.65,000000001911000,          2706375,             1031,              699,      756006168.75,        4987106.25
OPTSTK    ,BHEL      ,25/11/2025,00000280.00,CE      ,00000006.80,00000009.55,00000005.70,00000008.45,000000002638125,          4575375,             1743,             1433,     1317645393.75,       36540393.75
OPTSTK    ,BHEL      ,25/11/2025,00000280.00,PE      ,00000003.55,00000004.25,00000002.10,00000002.25,000000002690625,          5995500,             2284,             1710,     1694239575.00,       15499575.00
OPTSTK    ,BHEL      ,25/11/2025,00000282.50,CE      ,00000005.30,00000007.80,00000004.45,00000006.75,000000000813750,          2698500,             1028,              969,      779666475.00,       17340225.00
OPTSTK    ,BHEL      ,25/11/2025,00000282.50,PE      ,00000004.50,00000005.60,00000002.85,00000003.10,000000000632625,          2089500,              796,              749,      597855956.25,        7572206.25
OPTSTK    ,BHEL      ,25/11/2025,00000285.00,CE      ,00000004.25,00000006.30,00000003.45,00000005.40,000000003504375,         10479000,             3992,             3339,     3041077200.00,       54562200.00
OPTSTK    ,BHEL      ,25/11/2025,00000285.00,PE      ,00000005.90,00000006.85,00000003.90,00000004.15,000000002107875,          5357625,             2041,             1767,     1551284043.75,       24360918.75
OPTSTK    ,BHEL      ,25/11/2025,00000287.50,CE      ,00000003.45,00000005.10,00000002.65,00000004.25,000000000942375,          4011000,             1528,             1397,     1169925881.25,       16763381.25
OPTSTK    ,BHEL      ,25/11/2025,00000287.50,PE      ,00000007.70,00000007.70,00000005.10,00000005.55,000000000567000,           803250,              306,              276,      235599656.25,        4665281.25
OPTSTK    ,BHEL      ,25/11/2025,00000290.00,CE      ,00000003.45,00000004.05,00000002.05,00000003.30,000000006276375,         13109250,             4994,             3541,     3845118112.50,       43435612.50
OPTSTK    ,BHEL      ,25/11/2025,00000290.00,PE      ,00000009.90,00000010.60,00000006.60,00000007.00,000000001149750,          1044750,              398,              360,      310745925.00,        7768425.00
OPTSTK    ,BHEL      ,25/11/2025,00000292.50,CE      ,00000001.60,00000003.20,00000001.60,00000002.55,000000000924000,          2664375,             1015,              797,      786046668.75,        6716981.25
OPTSTK    ,BHEL      ,25/11/2025,00000292.50,PE      ,00000009.90,00000009.90,00000008.65,00000008.90,000000000139125,            42000,              016,              016,       12659325.00,         374325.00
OPTSTK    ,BHEL      ,25/11/2025,00000295.00,CE      ,00000001.45,00000002.50,00000001.25,00000001.95,000000003543750,          4557000,             1736,             1330,     1353278718.75,        8963718.75
OPTSTK    ,BHEL      ,25/11/2025,00000295.00,PE      ,00000014.40,00000014.55,00000010.15,00000010.50,000000000157500,           202125,              077,              070,       61864162.50,        2237287.50
OPTSTK    ,BHEL      ,25/11/2025,00000297.50,CE      ,00000001.25,00000001.95,00000000.95,00000001.50,000000001136625,           504000,              192,              143,      150700725.00,         760725.00
OPTSTK    ,BHEL      ,25/11/2025,00000300.00,CE      ,00000001.05,00000001.60,00000000.80,00000001.20,000000005725125,          5252625,             2001,             1316,     1582312331.25,        6524831.25
OPTSTK    ,BHEL      ,25/11/2025,00000300.00,PE      ,00000016.75,00000016.75,00000014.20,00000014.90,000000000183750,            55125,              021,              021,       17385768.75,         848268.75
OPTSTK    ,BHEL      ,25/11/2025,00000302.50,CE      ,00000000.70,00000001.25,00000000.70,00000000.95,000000000299250,           168000,              064,              059,       50980256.25,         160256.25
OPTSTK    ,BHEL      ,25/11/2025,00000305.00,CE      ,00000000.50,00000001.00,00000000.45,00000000.75,000000000863625,          1622250,              618,              467,      496087593.75,        1301343.75
OPTSTK    ,BHEL      ,25/11/2025,00000305.00,PE      ,00000021.85,00000021.85,00000018.65,00000019.80,000000000078750,            34125,              013,              013,       11098500.00,         690375.00
OPTSTK    ,BHEL      ,25/11/2025,00000307.50,CE      ,00000000.60,00000000.80,00000000.55,00000000.60,000000000160125,            55125,              021,              021,       16989525.00,          38587.50
OPTSTK    ,BHEL      ,25/11/2025,00000310.00,CE      ,00000000.40,00000000.70,00000000.40,00000000.55,000000002236500,          2470125,              941,              535,      767049806.25,        1311056.25
OPTSTK    ,BHEL      ,25/11/2025,00000312.50,CE      ,00000000.50,00000000.50,00000000.50,00000000.50,000000000091875,             2625,              001,              001,         821625.00,           1312.50
OPTSTK    ,BHEL      ,25/11/2025,00000315.00,CE      ,00000000.40,00000000.45,00000000.30,00000000.35,000000000181125,           362250,              138,              062,      114247481.25,         138731.25
OPTSTK    ,BHEL      ,25/11/2025,00000317.50,CE      ,00000000.30,00000000.35,00000000.30,00000000.30,000000000049875,            18375,              007,              006,        5839968.75,           5906.25
OPTSTK    ,BHEL      ,25/11/2025,00000320.00,CE      ,00000000.25,00000000.35,00000000.25,00000000.30,000000001147125,          1729875,              659,              210,      554025018.75,         465018.75
OPTSTK    ,BHEL      ,25/11/2025,00000325.00,CE      ,00000000.20,00000000.25,00000000.15,00000000.15,000000001010625,           207375,              079,              042,       67442943.75,          46068.75
OPTSTK    ,BHEL      ,25/11/2025,00000327.50,CE      ,00000000.10,00000000.20,00000000.10,00000000.15,000000000097125,            49875,              019,              009,       16343250.00,           9187.50
OPTSTK    ,BHEL      ,30/12/2025,00000220.00,PE      ,00000000.40,00000000.40,00000000.40,00000000.40,000000000070875,             2625,              001,              001,         578550.00,           1050.00
OPTSTK    ,BHEL      ,30/12/2025,00000230.00,PE      ,00000000.70,00000000.70,00000000.70,00000000.70,000000000102375,            15750,              006,              001,        3633525.00,          11025.00
OPTSTK    ,BHEL      ,30/12/2025,00000240.00,PE      ,00000000.85,00000000.95,00000000.80,00000000.95,000000000194250,            65625,              025,              022,       15807618.75,          57618.75
OPTSTK    ,BHEL      ,30/12/2025,00000245.00,PE      ,00000001.05,00000001.10,00000001.05,00000001.10,000000000057750,            55125,              021,              013,       13566000.00,          60375.00
OPTSTK    ,BHEL      ,30/12/2025,00000247.50,PE      ,00000001.20,00000001.20,00000001.20,00000001.20,000000000007875,             2625,              001,              001,         652837.50,           3150.00
OPTSTK    ,BHEL      ,30/12/2025,00000250.00,CE      ,00000038.40,00000040.00,00000037.95,00000039.75,000000000060375,            28875,              011,              011,        8341331.25,        1122581.25
OPTSTK    ,BHEL      ,30/12/2025,00000250.00,PE      ,00000001.55,00000001.65,00000001.40,00000001.45,000000000241500,            44625,              017,              017,       11223187.50,          66937.50
OPTSTK    ,BHEL      ,30/12/2025,00000255.00,PE      ,00000002.05,00000002.10,00000001.85,00000001.85,000000000049875,            26250,              010,              010,        6744412.50,          50662.50
OPTSTK    ,BHEL      ,30/12/2025,00000257.50,PE      ,00000002.15,00000002.25,00000002.15,00000002.25,000000000031500,            10500,              004,              004,        2727112.50,          23362.50
OPTSTK    ,BHEL      ,30/12/2025,00000260.00,CE      ,00000031.05,00000031.05,00000030.20,00000030.75,000000000102375,            10500,              004,              004,        3050775.00,         320775.00
OPTSTK    ,BHEL      ,30/12/2025,00000260.00,PE      ,00000002.95,00000003.20,00000002.50,00000002.60,000000000498750,           157500,              060,              051,       41376431.25,         426431.25
OPTSTK    ,BHEL      ,30/12/2025,00000262.50,PE      ,00000003.25,00000003.35,00000003.15,00000003.20,000000000021000,            15750,              006,              005,        4185562.50,          51187.50
OPTSTK    ,BHEL      ,30/12/2025,00000265.00,CE      ,00000024.75,00000026.50,00000024.75,00000026.50,000000000042000,            15750,              006,              004,        4584431.25,         410681.25
OPTSTK    ,BHEL      ,30/12/2025,00000265.00,PE      ,00000003.75,00000003.80,00000003.30,00000003.40,000000000034125,            42000,              016,              016,       11277393.75,         147393.75
OPTSTK    ,BHEL      ,30/12/2025,00000267.50,PE      ,00000004.00,00000004.40,00000003.80,00000004.30,000000000036750,            34125,              013,              013,        9268743.75,         140306.25
OPTSTK    ,BHEL      ,30/12/2025,00000270.00,CE      ,00000021.60,00000023.30,00000020.90,00000023.20,000000000233625,            31500,              012,              010,        9211256.25,         706256.25
OPTSTK    ,BHEL      ,30/12/2025,00000270.00,PE      ,00000005.00,00000005.05,00000004.30,00000004.50,000000000322875,           283500,              108,              099,       77863012.50,        1318012.50
OPTSTK    ,BHEL      ,30/12/2025,00000272.50,CE      ,00000020.15,00000020.60,00000020.15,00000020.55,000000000010500,             7875,              003,              003,        2306850.00,         160912.50
OPTSTK    ,BHEL      ,30/12/2025,00000272.50,PE      ,00000005.10,00000005.75,00000005.10,00000005.25,000000000015750,            15750,              006,              006,        4376400.00,          84525.00
OPTSTK    ,BHEL      ,30/12/2025,00000275.00,CE      ,00000017.90,00000019.55,00000017.60,00000019.55,000000000068250,            15750,              006,              006,        4621706.25,         290456.25
OPTSTK    ,BHEL      ,30/12/2025,00000275.00,PE      ,00000007.95,00000008.90,00000005.75,00000005.95,000000000236250,           270375,              103,              067,       76337362.50,        1984237.50
OPTSTK    ,BHEL      ,30/12/2025,00000277.50,PE      ,00000007.15,00000007.60,00000006.50,00000006.55,000000000047250,            26250,              010,              010,        7464975.00,         180600.00
OPTSTK    ,BHEL      ,30/12/2025,00000280.00,CE      ,00000014.40,00000016.85,00000013.35,00000016.05,000000001632750,           952875,              363,              198,      281698593.75,       14893593.75
OPTSTK    ,BHEL      ,30/12/2025,00000280.00,PE      ,00000008.10,00000008.50,00000007.40,00000007.65,000000000354375,           189000,              072,              054,       54394068.75,        1474068.75
OPTSTK    ,BHEL      ,30/12/2025,00000282.50,CE      ,00000012.00,00000013.40,00000012.00,00000013.40,000000000010500,            15750,              006,              006,        4654518.75,         205143.75
OPTSTK    ,BHEL      ,30/12/2025,00000282.50,PE      ,00000009.60,00000009.60,00000008.50,00000008.75,000000000007875,            15750,              006,              006,        4594012.50,         144637.50
OPTSTK    ,BHEL      ,30/12/2025,00000285.00,CE      ,00000012.80,00000013.90,00000011.80,00000013.30,000000000131250,           233625,              089,              085,       69619331.25,        3036206.25
OPTSTK    ,BHEL      ,30/12/2025,00000285.00,PE      ,00000010.25,00000010.60,00000009.40,00000009.80,000000000207375,           160125,              061,              048,       47216531.25,        1580906.25
OPTSTK    ,BHEL      ,30/12/2025,00000287.50,CE      ,00000011.60,00000012.25,00000011.60,00000012.05,000000000034125,            21000,              008,              008,        6287793.75,         250293.75
OPTSTK    ,BHEL      ,30/12/2025,00000287.50,PE      ,00000011.40,00000011.40,00000010.55,00000011.00,000000000036750,            18375,              007,              007,        5487956.25,         205143.75
OPTSTK    ,BHEL      ,30/12/2025,00000290.00,CE      ,00000009.35,00000011.30,00000008.60,00000010.70,000000000698250,           456750,              174,              137,      137206518.75,        4749018.75
OPTSTK    ,BHEL      ,30/12/2025,00000290.00,PE      ,00000015.00,00000015.00,00000011.80,00000012.20,000000000393750,           165375,              063,              045,       50028037.50,        2069287.50
